"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Nudt5",0.599684653115208,-0.368118872675717,0.194,0.259,1
"Fam107b",0.599684653115208,-0.300698923533154,0.194,0.259,1
"Ap1b1",0.599684653115208,-0.270177426398391,0.194,0.259,1
"Snrnp25",0.599717559195375,0.606964006355154,0.194,0.148,1
"Gnl1",0.599717559195375,0.341352301634716,0.194,0.148,1
"Rock1",0.600021745519219,0.314388468118079,0.778,0.741,1
"Rpp14",0.600107857791264,0.566835784354107,0.278,0.259,1
"Gss",0.600596321291536,-0.448914455497809,0.611,0.593,1
"E330009J07Rik",0.600596321291536,0.368035459026745,0.611,0.593,1
"Fam76b",0.600789187278674,-0.352255214594745,0.333,0.407,1
"Lsm5",0.60190763160356,-0.45455835052033,0.278,0.333,1
"Ndfip1",0.602238801717869,-0.262777429061302,0.833,0.963,1
"Rbm8a",0.602364291265969,0.574316230211164,0.417,0.407,1
"Cacul1",0.602575459764514,0.672823266996028,0.25,0.222,1
"Stat1",0.602575459764514,0.66417752162401,0.25,0.222,1
"Crtc2",0.602769668343959,0.64962553363091,0.222,0.185,1
"Gtf2h3",0.602769668343959,0.601749641720289,0.222,0.185,1
"Capn15",0.602769668343959,0.568581238396727,0.222,0.185,1
"Zfp235",0.602769668343959,0.515186851684485,0.222,0.185,1
"Mfsd14b",0.603254910579615,0.383206001991024,0.611,0.667,1
"Hnrnpa1",0.603254910579615,0.342881970717559,0.611,0.667,1
"Ttc39c",0.604746834797222,0.362700793879266,0.278,0.222,1
"Nasp",0.605265179074134,0.250712667432651,0.167,0.222,1
"Ggct",0.605291987711567,0.261387242221112,0.389,0.37,1
"Lin37",0.605735682763226,-0.840520933346346,0.111,0.148,1
"Dxo",0.605735682763226,-0.720126094994316,0.111,0.148,1
"Kdm2b",0.605735682763226,-0.679877408903129,0.111,0.148,1
"Slc7a6",0.605735682763226,-0.613314525807543,0.111,0.148,1
"Itprid2",0.605952586705231,0.730737626416841,0.444,0.407,1
"Mindy1",0.605952586705231,-0.297869377054334,0.389,0.481,1
"Casc3",0.607246178899143,0.306906948334885,0.361,0.333,1
"Ddx3x",0.607250590083726,0.301866302691555,0.5,0.481,1
"Mtss2",0.607893728238511,-0.635737623161411,0.139,0.185,1
"Saal1",0.607893728238511,-0.605338309093366,0.139,0.185,1
"Dennd4b",0.607893728238511,-0.489788238416095,0.139,0.185,1
"Ypel4",0.607893728238511,-0.419602724936848,0.139,0.185,1
"St3gal5",0.607893728238511,-0.401811585719376,0.139,0.185,1
"Adal",0.607893728238511,-0.253429948511523,0.139,0.185,1
"Rprd2",0.608018721977997,0.848013856413184,0.333,0.296,1
"Tmem127",0.608018721977997,-0.517390147677028,0.306,0.333,1
"Znrd1",0.608018721977997,0.378736010276968,0.333,0.296,1
"Gm49980",0.609069434271614,-0.805681681156915,0.222,0.259,1
"Akap7",0.609069434271614,-0.673594548160794,0.222,0.259,1
"Ndufs3",0.610612382245329,0.334551846715429,0.583,0.63,1
"Dynll2",0.611329355734918,-0.301218650414369,0.694,0.667,1
"Angel2",0.612038723098645,0.315270435289674,0.389,0.333,1
"Pacsin2",0.613019209369381,-0.339099766422215,0.25,0.185,1
"Tmem135",0.613241954960297,0.441561635952622,0.417,0.407,1
"Tnk2",0.613921589857561,0.689873391642935,0.111,0.074,1
"Alkbh7",0.613921589857561,0.687981340110901,0.111,0.074,1
"Gm33594",0.613921589857561,0.636741533885827,0.111,0.074,1
"Cdc14a",0.613921589857561,0.603128923294656,0.111,0.074,1
"Zbtb25",0.613921589857561,0.590936538294607,0.111,0.074,1
"Riox2",0.613921589857561,0.582238698920961,0.111,0.074,1
"Diablo",0.613921589857561,0.567661075721796,0.111,0.074,1
"Lmna",0.613921589857561,0.564238172833134,0.111,0.074,1
"Lgalsl",0.613921589857561,0.512799364858732,0.111,0.074,1
"Dlg5",0.613921589857561,0.512722707750356,0.111,0.074,1
"Trmt10c",0.613921589857561,0.485678435046613,0.111,0.074,1
"Fbxo30",0.613921589857561,0.482096099089961,0.111,0.074,1
"Gm1976",0.613921589857561,0.476655905917089,0.111,0.074,1
"Dzip1",0.613921589857561,0.452429694643269,0.111,0.074,1
"Gm10010",0.613921589857561,0.427414276312386,0.111,0.074,1
"Tbc1d25",0.613921589857561,0.427031295814355,0.111,0.074,1
"Klhl42",0.613921589857561,0.409582823607421,0.111,0.074,1
"Tubd1",0.613921589857561,0.406597516294178,0.111,0.074,1
"Utp25",0.613921589857561,0.374280785191146,0.111,0.074,1
"Cep57l1",0.613921589857561,0.374243577159939,0.111,0.074,1
"C330018D20Rik",0.613921589857561,0.363322860898202,0.111,0.074,1
"N4bp2",0.613921589857561,0.328114429975308,0.111,0.074,1
"Epm2a",0.614391771259164,0.878784007041284,0.194,0.148,1
"9430038I01Rik",0.614391771259164,0.509335609080041,0.194,0.148,1
"Tmem65",0.614946906528184,-0.521309376157645,0.361,0.444,1
"Mrps5",0.616438879794321,0.290647110187662,0.389,0.37,1
"Ddx42",0.616438879794321,-0.259166302925121,0.361,0.407,1
"Atad3a",0.616523729033041,0.598016654519619,0.222,0.185,1
"Msra",0.616523729033041,0.549113993548068,0.222,0.185,1
"Mesd",0.616523729033041,0.465289211912443,0.222,0.185,1
"Tle2",0.616523729033041,0.435224730642869,0.222,0.185,1
"Exosc4",0.616750758958332,0.392488044291064,0.444,0.407,1
"Mrps35",0.617479640289801,0.312794831939282,0.278,0.222,1
"Csf1",0.6176253147051,0.433012098815889,0.472,0.444,1
"Arhgap39",0.617642737186619,-0.66036926727464,0.528,0.63,1
"Ttc3",0.617642737186619,0.408622315906315,0.583,0.556,1
"Gclc",0.617698214989418,0.900958320093756,0.361,0.37,1
"Srcap",0.618702142700372,0.33233755493391,0.361,0.333,1
"Nudcd3",0.618773851931266,-0.556870795241447,0.25,0.296,1
"Cttn",0.618773851931266,-0.403412882038178,0.25,0.296,1
"Abhd4",0.619341314245289,-0.35600889646364,0.694,0.593,1
"Aagab",0.619488471148441,-0.252489331319494,0.167,0.222,1
"Klhdc10",0.61955636149082,0.503492663029923,0.306,0.259,1
"Tsc1",0.61983293600956,0.379304722225638,0.333,0.296,1
"Mxd4",0.620701864835199,-0.318953489719218,0.583,0.63,1
"Nfia",0.621281618677106,-0.266926780267853,0.833,0.852,1
"Bbip1",0.622036209145152,0.273916443222064,0.611,0.63,1
"Rad51b",0.622604761155422,-1.10795312841694,0.111,0.148,1
"Zup1",0.622604761155422,-0.782308577416099,0.111,0.148,1
"Ugcg",0.622604761155422,-0.639956232871487,0.111,0.148,1
"Lyar",0.622604761155422,-0.621065118911031,0.111,0.148,1
"Notch1",0.622604761155422,-0.530848088052916,0.111,0.148,1
"Pdcd2l",0.623250315373321,-1.17052798472129,0.139,0.185,1
"Eif4ebp2",0.623250315373321,-0.466753810099205,0.139,0.185,1
"Setd1a",0.623250315373321,-0.453074866872588,0.139,0.185,1
"Sfi1",0.623250315373321,-0.441634908342761,0.139,0.185,1
"Srsf5",0.623251483916013,-0.289374717947211,0.583,0.704,1
"Zfp948",0.623637449802895,0.338909259932232,0.167,0.111,1
"Slc39a3",0.625051730355687,0.77037618977798,0.278,0.259,1
"Agfg1",0.625709710185635,-0.547834210842621,0.472,0.481,1
"Ash1l",0.626167018004485,-0.336067587711923,0.5,0.63,1
"Klf15",0.62648310200364,0.423911820760944,0.194,0.259,1
"Ilf3",0.62648310200364,-0.305133648327221,0.194,0.259,1
"Kat6b",0.62648310200364,-0.251359175289398,0.194,0.259,1
"Smarcad1",0.627632467015852,0.327291740198343,0.444,0.407,1
"Lta4h",0.627674912025821,0.491202880737992,0.389,0.37,1
"Pcolce2",0.627674912025821,-0.261888512019121,0.361,0.407,1
"Socs4",0.629221998689758,0.467922183324042,0.194,0.148,1
"1810030O07Rik",0.629221998689758,0.335565797208552,0.194,0.148,1
"Ccdc25",0.629221998689758,0.322350635610054,0.194,0.148,1
"Tmem68",0.629221998689758,0.258166239734435,0.194,0.148,1
"Fam13b",0.630251519144272,0.414699743729737,0.361,0.333,1
"Nbr1",0.630322045965339,-0.336098041553399,0.861,0.704,1
"Napepld",0.630413719154757,0.572617711640797,0.222,0.185,1
"Mrps18b",0.630413719154757,0.460546981940386,0.222,0.185,1
"Limk2",0.630413719154757,0.427206844416322,0.222,0.185,1
"Galnt16",0.630789630514246,0.382824573354184,0.444,0.444,1
"Ncl",0.631143272960836,0.296463299868676,0.778,0.926,1
"Usp48",0.631148367722203,0.369633194787046,0.361,0.296,1
"Rybp",0.631148367722203,0.324157517956026,0.361,0.296,1
"Sumo3",0.631356928815705,-0.39757894598503,0.25,0.296,1
"Tanc2",0.631621790100468,0.729193935379371,0.389,0.407,1
"Thoc7",0.632009588812416,0.57098940619645,0.306,0.296,1
"Atxn7",0.633209594666148,-0.973218608027368,0.083,0.111,1
"Dact1",0.633209594666148,-0.814200096160964,0.083,0.111,1
"Plpp7",0.633209594666148,0.549318318433094,0.111,0.074,1
"Apc2",0.633209594666148,0.509633185790383,0.111,0.074,1
"9130401M01Rik",0.633209594666148,0.493004008939424,0.111,0.074,1
"Fhit",0.633209594666148,0.449229957060397,0.111,0.074,1
"Pola2",0.633209594666148,0.418543803247591,0.111,0.074,1
"Ptpn9",0.633209594666148,0.39270189840805,0.111,0.074,1
"Cyfip2",0.633209594666148,0.39042718978263,0.111,0.074,1
"Zfp94",0.633209594666148,0.356088789806793,0.111,0.074,1
"Csf2ra",0.633209594666148,0.349953123304273,0.111,0.074,1
"Gm37459",0.633209594666148,0.346497751776361,0.111,0.074,1
"Ubfd1",0.633209594666148,0.332788840298241,0.111,0.074,1
"Msn",0.633209594666148,0.328636194511366,0.111,0.074,1
"Cadps2",0.633209594666148,0.310536959916071,0.111,0.074,1
"Fzd8",0.633209594666148,0.285225531811818,0.111,0.074,1
"Bpnt1",0.63353625026966,-0.283416843352015,0.472,0.519,1
"Zdhhc8",0.633855635447232,-0.565186236958553,0.167,0.222,1
"Imp3",0.634557631883938,0.331544552869995,0.583,0.593,1
"Lrp4",0.634812287479445,0.596227441841485,0.389,0.333,1
"Uckl1",0.635252819530547,0.436218150512278,0.417,0.407,1
"Asb8",0.637045736341708,0.449007806980526,0.333,0.333,1
"Eif2s3y",0.637689066248693,1.04675886595116,0.278,0.259,1
"Heatr5a",0.638106076374577,-0.328034814303427,0.278,0.333,1
"Pde7a",0.638595757217708,0.38165803500447,0.444,0.407,1
"Usp32",0.638595757217708,0.253574839195512,0.444,0.407,1
"Zfp955b",0.638772490711291,-0.561235389990405,0.139,0.185,1
"Il12rb1",0.638772490711291,-0.53591639760879,0.139,0.185,1
"Msantd4",0.638772490711291,-0.37636005541049,0.139,0.185,1
"Bahcc1",0.638772490711291,-0.363010392786715,0.139,0.185,1
"Qsox1",0.638772490711291,-0.359881312416291,0.139,0.185,1
"Tmem196",0.638772490711291,-0.298577229355868,0.139,0.185,1
"Zc3h12b",0.638772490711291,-0.269952239473978,0.139,0.185,1
"Wrap53",0.638850800726708,0.389641927659814,0.5,0.481,1
"Pla2g4a",0.638997933758484,-0.337714426813221,0.333,0.444,1
"Rccd1",0.639674333427598,-0.803114637659599,0.111,0.148,1
"Riok1",0.639674333427598,-0.76320796845744,0.111,0.148,1
"Cpsf4",0.639674333427598,-0.679452036514592,0.111,0.148,1
"Mier2",0.639674333427598,-0.659204612868409,0.111,0.148,1
"Ppp2r3d",0.639674333427598,-0.64886546505411,0.111,0.148,1
"Sumf1",0.639674333427598,-0.609659832025979,0.111,0.148,1
"Hus1",0.639674333427598,0.58933105247952,0.139,0.111,1
"Smim3",0.639674333427598,-0.502569532075529,0.111,0.148,1
"Rbak",0.639674333427598,-0.358657170932074,0.111,0.148,1
"Pigs",0.641094843913549,0.468487840610656,0.583,0.63,1
"Mysm1",0.641126456494828,-0.371944670112836,0.444,0.593,1
"Gtf2a1",0.64189197009843,0.430823925356302,0.361,0.333,1
"Slc4a1ap",0.641995108686057,0.374556099330471,0.25,0.222,1
"Kansl2",0.642966183410211,0.262724705796824,0.361,0.296,1
"Smg6",0.643755704930077,0.574888717720229,0.333,0.296,1
"Commd7",0.643755704930077,-0.252774838601155,0.278,0.37,1
"Tardbp",0.644047755701251,-0.319614959317801,0.25,0.296,1
"Mvp",0.644203297132183,0.325411856989597,0.194,0.148,1
"Ppp4r1",0.644203297132183,0.297317816368737,0.194,0.148,1
"Ankrd27",0.644203297132183,0.270151238441959,0.194,0.148,1
"Ndufa12",0.644583733379208,0.366725529280543,0.667,0.63,1
"Tubb5",0.645148330111681,0.406396849805616,0.528,0.556,1
"Btaf1",0.645148330111681,0.366805168557861,0.556,0.519,1
"Yipf6",0.646331836611477,-0.275970888960597,0.333,0.407,1
"Rasgef1b",0.646381974653541,0.353571752083418,0.417,0.407,1
"Tcp1",0.647172319493795,-0.318836274399009,0.694,0.704,1
"Nck2",0.64836216686333,-0.283206370631137,0.167,0.222,1
"Tuba1b",0.648486243622567,0.409164933671223,0.417,0.37,1
"Dnajb1",0.64849989876409,0.396856055980145,0.472,0.593,1
"Mrps25",0.648668368628982,-0.34983311416126,0.222,0.259,1
"Prkag1",0.648909391991821,0.531403104402743,0.333,0.333,1
"Tax1bp1",0.649919515925409,0.263536322190924,0.778,0.778,1
"Gon4l",0.650405733537536,-0.31122422407063,0.361,0.407,1
"Gfra1",0.651754029670797,0.339059011656389,0.5,0.519,1
"Thsd7a",0.652638400974352,-0.347267863084331,0.667,0.556,1
"Flvcr1",0.652750225317093,-1.15077196187441,0.083,0.111,1
"Tmem229b",0.652750225317093,-0.893793302970808,0.083,0.111,1
"Snhg15",0.652750225317093,0.313349014229606,0.111,0.074,1
"Helq",0.652750225317093,0.26180519086967,0.111,0.074,1
"Grwd1",0.652750225317093,0.254261256257027,0.111,0.074,1
"Prkdc",0.653621090308559,-0.351178247901994,0.333,0.37,1
"Cyp4f13",0.653783984380827,-0.286961392115307,0.194,0.259,1
"Mosmo",0.654148597022724,-0.415980773197039,0.389,0.407,1
"Fastkd1",0.654454562757325,-0.416943865407759,0.139,0.185,1
"Xrcc5",0.654454562757325,-0.382835235835246,0.139,0.185,1
"Igf2r",0.654454562757325,-0.308516794969708,0.139,0.185,1
"Pelo",0.654454562757325,-0.267001374786229,0.139,0.185,1
"Gm50321",0.654454562757325,-0.263697986065982,0.139,0.185,1
"Cnnm2",0.654454562757325,-0.251573605867,0.139,0.185,1
"Atp6v0a2",0.654905194810517,0.296372975270412,0.472,0.519,1
"Ebag9",0.65536995886623,0.572266649915985,0.25,0.222,1
"Cenpq",0.65536995886623,0.288240412256938,0.25,0.222,1
"Pcbp2",0.655674429376946,-0.265490033364729,0.556,0.519,1
"Mbnl1",0.655729587184078,0.264222022210652,0.639,0.704,1
"Dmtf1",0.655859049166967,0.263108769990498,0.333,0.296,1
"Clpx",0.656541560103345,0.667027847650525,0.306,0.296,1
"Cdh11",0.656541560103345,0.313545880683092,0.306,0.296,1
"Zfp131",0.65688481458416,-0.339726170472516,0.25,0.333,1
"Xpo6",0.65688481458416,0.292068737527411,0.306,0.259,1
"Bbc3",0.656936830366803,0.823669722229413,0.139,0.111,1
"Magohb",0.656936830366803,-0.800096892793949,0.111,0.148,1
"Sobp",0.656936830366803,-0.758466970868322,0.111,0.148,1
"Naglu",0.656936830366803,0.74020851548453,0.139,0.111,1
"6030443J06Rik",0.656936830366803,-0.646190762205654,0.111,0.148,1
"Synpo",0.656936830366803,-0.629621798766213,0.111,0.148,1
"Dhodh",0.656936830366803,0.596030009224048,0.139,0.111,1
"Spata7",0.656936830366803,-0.503643708276546,0.111,0.148,1
"Mcu",0.656936830366803,-0.475766713355032,0.111,0.148,1
"Apex2",0.656936830366803,-0.445703620429617,0.111,0.148,1
"Krr1",0.656936830366803,-0.435741878609734,0.111,0.148,1
"Katna1",0.658585085542874,0.479643465181576,0.222,0.185,1
"Zfp605",0.658585085542874,0.448838455459348,0.222,0.185,1
"Seh1l",0.659330538074519,0.250660679822985,0.194,0.148,1
"Txndc12",0.660873599433053,0.314695507984369,0.472,0.444,1
"Eif2s3x",0.662452815899303,0.347660539174934,0.5,0.519,1
"Psmc1",0.66297384414543,-0.367849031923417,0.611,0.63,1
"Ctnnbl1",0.663003401554345,-0.282104264122272,0.167,0.222,1
"C230037L18Rik",0.663279179700616,0.60871911137817,0.278,0.259,1
"Tusc3",0.663279179700616,0.50337932938578,0.278,0.259,1
"Slc25a13",0.66367653054552,0.636065170254756,0.444,0.444,1
"Nadk2",0.663770574298486,0.483143685110755,0.361,0.37,1
"Wdr45",0.66543640880666,0.355817100438194,0.361,0.333,1
"Gfpt1",0.66543640880666,0.272988608382133,0.361,0.333,1
"Knop1",0.665706361347141,-0.354158408325838,0.194,0.222,1
"Manf",0.666269368149798,0.275515652420768,0.528,0.556,1
"Maea",0.666347603990883,0.289703903465591,0.417,0.444,1
"Ulk1",0.667613205066481,-0.478392246403813,0.194,0.259,1
"Acat1",0.668840024954789,-0.257843156504223,0.444,0.519,1
"Nudt19",0.66887720292478,0.272444145992434,0.417,0.407,1
"Gsto1",0.668950001392217,0.393872844664585,0.306,0.296,1
"Atp8b1",0.669526532084533,0.388375927033292,0.306,0.259,1
"Klhl20",0.67029062820149,0.794742734566841,0.167,0.148,1
"Itpa",0.67029062820149,0.681476062080564,0.167,0.148,1
"Dars2",0.67029062820149,-0.384526567246393,0.139,0.185,1
"Coq6",0.67029062820149,-0.384403890838896,0.139,0.185,1
"Msantd3",0.67029062820149,-0.364875337679902,0.139,0.185,1
"Pla2g6",0.67029062820149,-0.282923590829274,0.139,0.185,1
"Scaper",0.671254367309665,0.413979045496806,0.417,0.37,1
"Brd7",0.671872499687848,0.418470296579788,0.472,0.444,1
"Chordc1",0.672194851713996,-0.317101631843087,0.611,0.593,1
"Rgl2",0.672532075869343,-0.875083874669035,0.083,0.111,1
"Zfp316",0.672532075869343,-0.804361520145259,0.083,0.111,1
"Crtc1",0.672532075869343,-0.763685809632614,0.083,0.111,1
"Dab2ip",0.672532075869343,-0.675850700612778,0.083,0.111,1
"Mepce",0.672532075869343,-0.5793057541046,0.083,0.111,1
"Abr",0.672532075869343,-0.523654329218719,0.083,0.111,1
"AI987944",0.672532075869343,-0.408749026903469,0.111,0.074,1
"Syap1",0.672857912394638,0.593399895960182,0.222,0.185,1
"Stn1",0.672857912394638,0.411957942230254,0.222,0.185,1
"Gpr19",0.672857912394638,0.346468749740066,0.222,0.185,1
"Zxdc",0.672857912394638,0.336861791619923,0.222,0.185,1
"Crot",0.672857912394638,0.273704874433035,0.222,0.185,1
"Txlng",0.672857912394638,0.253837381287531,0.222,0.185,1
"Tia1",0.672903351754905,-0.792867664214341,0.333,0.333,1
"Ubash3b",0.673220934264585,0.443487310704761,0.5,0.519,1
"Tpgs1",0.673220934264585,0.332930056355223,0.5,0.519,1
"Spsb1",0.673220934264585,0.306227208591989,0.528,0.481,1
"Fpgt",0.674384373633621,0.751178080462282,0.139,0.111,1
"Cry1",0.674384373633621,-0.6233784066464,0.111,0.148,1
"Brpf3",0.674384373633621,0.616725343938278,0.139,0.111,1
"Kti12",0.674384373633621,0.601973428493169,0.139,0.111,1
"Mtfr1",0.674384373633621,0.596472941138305,0.139,0.111,1
"Golph3l",0.674384373633621,-0.562392769127793,0.111,0.148,1
"Rpap1",0.674384373633621,-0.442807393023319,0.111,0.148,1
"Ncapg2",0.674384373633621,-0.405839788382962,0.111,0.148,1
"Prep",0.674384373633621,-0.40289130524258,0.111,0.148,1
"Traf2",0.674384373633621,-0.358689711512399,0.111,0.148,1
"Lurap1",0.674384373633621,-0.321723793695959,0.111,0.148,1
"Ccdc39",0.674384373633621,-0.305441047934724,0.111,0.148,1
"2900097C17Rik",0.674384373633621,-0.250031773755822,0.111,0.148,1
"Gstm6",0.674598413824877,0.335210545949186,0.194,0.148,1
"Btbd2",0.674598413824877,0.303962619318388,0.194,0.148,1
"Uty",0.674598413824877,0.264817821081989,0.194,0.148,1
"Adsl",0.674598413824877,0.258127521397651,0.194,0.148,1
"Ccnh",0.674788527584537,-0.263120745587805,0.417,0.481,1
"2310033P09Rik",0.675640062122587,-0.584857055311608,0.222,0.259,1
"Uck2",0.675640062122587,-0.358745807429675,0.222,0.259,1
"Elf1",0.676161335025511,0.328901124623136,0.583,0.593,1
"Dusp19",0.67622553614238,0.366662835023431,0.278,0.259,1
"Capn5",0.676994910091683,-0.297309470376798,0.389,0.407,1
"Snx2",0.677580284081528,-0.395214072760196,0.417,0.444,1
"Zfpm2",0.677774521209428,-0.565017200014807,0.167,0.222,1
"Dmac2l",0.677774521209428,-0.444264103858256,0.167,0.222,1
"Epb41l1",0.680039174964539,-0.661386814392404,0.194,0.222,1
"Slc35e3",0.680039174964539,-0.631871463850889,0.194,0.222,1
"Zranb2",0.680062654463262,-0.318409714556315,0.583,0.556,1
"Aspscr1",0.681449519891879,0.330423990830369,0.306,0.296,1
"Mplkip",0.681556230303654,0.801242066837988,0.222,0.222,1
"Hexa",0.682262588094969,-0.4431460797965,0.278,0.296,1
"Upf2",0.682262588094969,0.322484813441341,0.306,0.259,1
"Rnf121",0.682450290953912,0.369809958332111,0.25,0.222,1
"Psmg4",0.682735090503882,-0.407828629674698,0.25,0.296,1
"Cct4",0.684879960269732,-0.325685136067984,0.611,0.667,1
"Map2",0.685114800618197,0.522457863208237,0.333,0.444,1
"Cnst",0.68627457827022,0.70488514787987,0.167,0.148,1
"Ppil1",0.68627457827022,0.687750278019593,0.167,0.148,1
"Tada2b",0.68627457827022,-0.270974748392226,0.139,0.185,1
"Twf1",0.686725088619854,0.326046561310122,0.583,0.593,1
"Zfp26",0.687249577252966,0.341442220437782,0.222,0.185,1
"Lman2l",0.687249577252966,0.317748471124409,0.222,0.185,1
"Tubgcp5",0.687249577252966,0.266546749726744,0.222,0.185,1
"Ppp2r5e",0.687307056231615,0.404500585315873,0.361,0.37,1
"Bicd2",0.688502767528225,-0.538444200455274,0.444,0.481,1
"Xpo5",0.689268329154835,0.554752007269048,0.278,0.259,1
"Mtif2",0.689286475764228,-0.330337767035336,0.222,0.259,1
"Mrpl34",0.690833889147597,-0.267670931844732,0.444,0.519,1
"Ranbp6",0.69200878605124,1.14763633536306,0.139,0.111,1
"Fbh1",0.69200878605124,0.691244405775695,0.139,0.111,1
"D130040H23Rik",0.69200878605124,0.652576134706451,0.139,0.111,1
"Nfkb2",0.69200878605124,0.568436737697464,0.139,0.111,1
"Isg20l2",0.69200878605124,0.558685151433811,0.139,0.111,1
"Gatc",0.69200878605124,0.534503936710217,0.139,0.111,1
"Katnb1",0.69200878605124,0.52223657684951,0.139,0.111,1
"Bap1",0.69200878605124,-0.447946845118558,0.111,0.148,1
"Yod1",0.69200878605124,0.440194216321421,0.139,0.111,1
"Znrf2",0.69200878605124,0.416822714183657,0.139,0.111,1
"Rcc2",0.69200878605124,-0.37050456829194,0.111,0.148,1
"Zbtb45",0.69200878605124,-0.353667990672971,0.111,0.148,1
"Arv1",0.69200878605124,-0.318297606973676,0.111,0.148,1
"1110012L19Rik",0.69200878605124,0.299026224568324,0.139,0.111,1
"A930017K11Rik",0.69200878605124,-0.292548812095659,0.111,0.148,1
"Nt5e",0.692543238771552,-0.833905645204566,0.083,0.111,1
"Pcdhga12",0.692543238771552,-0.735738576575067,0.083,0.111,1
"Slc7a6os",0.692543238771552,-0.719237386362946,0.083,0.111,1
"Tnfrsf21",0.692543238771552,-0.631315034344807,0.083,0.111,1
"Hinfp",0.692543238771552,-0.578595161465739,0.083,0.111,1
"Gm9801",0.692543238771552,-0.552830040402456,0.083,0.111,1
"Gm13052",0.692543238771552,-0.484046777195873,0.083,0.111,1
"1700030K09Rik",0.692543238771552,-0.405501237844355,0.083,0.111,1
"Igsf3",0.692543238771552,-0.256666334608982,0.083,0.111,1
"Kmt5b",0.69323995520374,-0.535229161779357,0.333,0.407,1
"Mmut",0.694037101378429,0.536807177686703,0.306,0.296,1
"Nrxn2",0.694080317961807,-0.321046951613458,0.417,0.519,1
"Mecp2",0.694957431504696,0.303304999905842,0.528,0.481,1
"Chd1",0.695089793480299,-0.666929325622996,0.278,0.296,1
"Pts",0.695089793480299,0.663828666134735,0.278,0.296,1
"Wbp1l",0.695089793480299,0.357949943456938,0.306,0.259,1
"Bms1",0.695089793480299,-0.310610886578081,0.25,0.333,1
"Nfat5",0.695372996316067,0.286074784345438,0.611,0.667,1
"Pi4kb",0.695608877025186,-0.327906990623237,0.194,0.259,1
"Ube2m",0.695775127321499,-0.426723170939465,0.75,0.815,1
"Mpzl1",0.696148122221826,0.624516156483523,0.25,0.222,1
"Enpp1",0.696148122221826,0.343467493874485,0.25,0.222,1
"Limd1",0.696148122221826,0.340518087259273,0.25,0.222,1
"Dcaf7",0.696196460005447,-0.486276034309786,0.25,0.259,1
"Hdac8",0.697224453627362,-0.346213800400615,0.417,0.481,1
"Tcerg1",0.697235032951576,0.436082397185358,0.333,0.333,1
"Znrd2",0.699674486626775,0.289817952347921,0.444,0.481,1
"Lsm7",0.699984983443378,0.36404069091218,0.556,0.556,1
"Snx15",0.700163335488876,-0.314223191794817,0.722,0.778,1
"Epb41l2",0.701373890470388,-0.422519264432651,0.333,0.37,1
"Ddx27",0.701755474153447,0.422734075089145,0.222,0.185,1
"Nudt14",0.701755474153447,0.256102153510849,0.222,0.185,1
"Med26",0.702400105533398,0.562881171541118,0.167,0.148,1
"Zmat3",0.702400105533398,0.482881080399613,0.167,0.148,1
"Polr1a",0.702400105533398,-0.351589216631668,0.139,0.185,1
"Dipk1a",0.702404128131178,0.417177800229947,0.278,0.259,1
"Cdc123",0.702685532687116,0.31053805029678,0.611,0.556,1
"Bag5",0.703034729743187,-0.500342638356304,0.222,0.259,1
"Ncapd3",0.703034729743187,-0.467455672169387,0.222,0.259,1
"Asphd2",0.703034729743187,-0.441901334980038,0.222,0.259,1
"Oat",0.703368133330863,-0.326340983037828,0.306,0.37,1
"Ubap1",0.705154604899271,-0.455903936493413,0.306,0.333,1
"Dubr",0.705154604899271,0.442461001065385,0.333,0.296,1
"Tbc1d7",0.705154604899271,0.333431328849779,0.333,0.296,1
"Bfsp2",0.705357666299826,0.267324580554371,0.694,0.815,1
"Ak1",0.706709658696579,0.322995692921018,0.306,0.296,1
"Crkl",0.708004880771452,0.357179342714594,0.306,0.259,1
"Tm2d3",0.708634905322188,-0.284509008602882,0.361,0.407,1
"Kin",0.709005809910252,-0.456232724817936,0.25,0.296,1
"Rpp25l",0.709049785953304,-0.62775008572777,0.194,0.222,1
"Ipp",0.709049785953304,-0.487062426638332,0.194,0.222,1
"Zfp598",0.709049785953304,-0.418750486958737,0.194,0.222,1
"Scg5",0.709300344398121,0.318367679904015,0.528,0.556,1
"Sf3a1",0.709520595594658,-0.436108789341352,0.333,0.333,1
"Klhl9",0.70967022189165,0.504019955234188,0.25,0.259,1
"Zfp12",0.709766849117823,-0.251840109976942,0.194,0.259,1
"Acvr2a",0.70980160269713,0.844354938034734,0.139,0.111,1
"Wdr4",0.70980160269713,0.505259049810029,0.139,0.111,1
"Gbe1",0.70980160269713,0.445021742653929,0.139,0.111,1
"Suox",0.70980160269713,0.434679755635526,0.139,0.111,1
"Ammecr1",0.70980160269713,0.403949433201821,0.139,0.111,1
"Spidr",0.70980160269713,-0.354797410395794,0.111,0.148,1
"Zfp251",0.70980160269713,0.347664523341824,0.139,0.111,1
"Senp1",0.70980160269713,-0.30131059280591,0.111,0.148,1
"Pofut1",0.70980160269713,-0.299235673606155,0.111,0.148,1
"Rfc5",0.70980160269713,-0.297751599923385,0.111,0.148,1
"Adar",0.70980160269713,-0.278047310305564,0.111,0.148,1
"BC024978",0.70980160269713,-0.272147939765622,0.111,0.148,1
"Mrpl38",0.709945791600042,0.469209673801994,0.25,0.222,1
