"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Camta1",0.125443471848357,0.272045749971492,0.315,0.276,1
"Hmgn1",0.125669495002171,0.288951829479725,0.314,0.272,1
"Szt2",0.125785945397914,-0.302387055792638,0.052,0.076,1
"Odf2l",0.12580342607316,-0.594013073362158,0.041,0.062,1
"Pogz",0.12617294877885,0.403957452525573,0.119,0.091,1
"Nxt1",0.126586526713128,-0.389430140123267,0.088,0.117,1
"Ambra1",0.126648778035861,-0.37228296554373,0.135,0.169,1
"Tdp2",0.126742604459115,-0.468273862506829,0.068,0.095,1
"Tiparp",0.127001496741807,-0.360815266319142,0.108,0.139,1
"E130309D02Rik",0.127177186592387,-0.29943165422487,0.063,0.089,1
"Usp14",0.127217868066102,-0.304363082883767,0.16,0.195,1
"Ddx3x",0.127267753042128,-0.26517513040715,0.27,0.314,1
"Mrps35",0.127967129003125,-0.29063748244191,0.123,0.157,1
"Mfsd2a",0.127982418902032,-0.369845354677284,0.086,0.115,1
"Efna2",0.128033358137714,-0.514184412618345,0.085,0.113,1
"Cklf",0.128277841015585,0.727636982682641,0.063,0.042,1
"Lrrc8a",0.128419028517746,-0.426345815406621,0.04,0.06,1
"5430416N02Rik",0.128638419250157,-0.573706261949742,0.052,0.074,1
"Snx9",0.128715249352331,0.270228674284673,0.182,0.147,1
"B4galt7",0.129121932880392,-0.448347613000476,0.041,0.062,1
"Unk",0.129274166946683,-0.462626985806986,0.072,0.099,1
"Atxn7l1",0.129355476578231,-0.551984041988101,0.049,0.07,1
"Dpp9",0.129581437708766,-0.421504947675001,0.117,0.149,1
"Nomo1",0.130115850070556,-0.28487354310143,0.052,0.076,1
"Epdr1",0.130601228810034,0.515616727840243,0.196,0.165,1
"Cpsf7",0.130784692137863,-0.286171581103952,0.168,0.205,1
"2410002F23Rik",0.130873466530687,0.534559480553628,0.2,0.173,1
"Isg20l2",0.131091686593953,-0.39279930834486,0.072,0.099,1
"Mks1",0.131160322301309,-0.333978508800678,0.083,0.111,1
"A930017K11Rik",0.131224798676672,-0.476376272875961,0.085,0.113,1
"Zfp398",0.131226403391317,-0.660001828066898,0.045,0.066,1
"Ccnt1",0.131254558842801,-0.33127541779492,0.169,0.207,1
"Fam184a",0.13140900527844,0.299941545174406,0.121,0.093,1
"Smarcd3",0.131459909093847,-0.255297382785326,0.151,0.187,1
"Tnpo3",0.131634994291,-0.299463683847214,0.132,0.165,1
"Trmt2a",0.131677036672316,-0.263823691492452,0.13,0.165,1
"Brf2",0.13300628590475,-0.433655233363625,0.065,0.091,1
"Rabepk",0.133989043903305,-0.372565025875573,0.095,0.125,1
"Tbc1d17",0.134906239302308,0.257703268234684,0.445,0.421,1
"Rasl12",0.135546639879384,0.728423847670377,0.065,0.044,1
"Slc25a14",0.13555338598546,-0.339452121321822,0.097,0.127,1
"Pld2",0.135554879923336,-0.753284622443968,0.032,0.05,1
"Aspscr1",0.135896903131062,0.315602556035071,0.247,0.209,1
"Chkb",0.136041524519944,0.376052330371399,0.153,0.121,1
"Snhg8",0.136127459271142,-0.275142934845964,0.117,0.149,1
"Shoc2",0.136215211037457,-0.615393580904,0.07,0.095,1
"Cdc23",0.136822557807827,-0.321682740254205,0.115,0.147,1
"Trp53inp2",0.137197913003874,-0.583819429389028,0.056,0.078,1
"Abca8b",0.137384074954199,0.304326866317645,0.151,0.119,1
"Man2c1",0.137703277145245,-0.398041059010358,0.106,0.137,1
"Gtf2e2",0.138206978152585,-0.354396747462788,0.139,0.171,1
"Tafa5",0.138270259237928,0.260777994049549,0.373,0.336,1
"Apex1",0.138794691629996,0.420044260715184,0.11,0.082,1
"Snrnp25",0.138980832148209,-0.544504132592088,0.054,0.076,1
"Ranbp3",0.139365754885999,0.286385201394044,0.232,0.197,1
"Acadl",0.139661121396573,0.291971389961143,0.441,0.425,1
"mt-Nd6",0.139918718065118,0.437313486744533,0.227,0.195,1
"Mpped2",0.139944209211583,-0.585631826120271,0.058,0.08,1
"Kbtbd11",0.139995428740368,-0.721928647395041,0.036,0.054,1
"Setd1b",0.140286500915169,0.558448908100555,0.099,0.074,1
"Mib2",0.140324342343952,-0.472150058580741,0.083,0.109,1
"Erap1",0.140352503943885,-0.448558071656972,0.047,0.068,1
"Eps15l1",0.140468067506174,-0.251337211257906,0.142,0.181,1
"Cd200",0.141192146133071,-0.303724314070596,0.083,0.111,1
"9330188P03Rik",0.141382969613811,-0.403169974853221,0.05,0.072,1
"Phf2",0.141680276242637,-0.306063047157022,0.168,0.201,1
"Arhgef11",0.141791956635873,0.268053904150916,0.123,0.093,1
"Eml4",0.141914734656718,-0.369229160187697,0.05,0.072,1
"Dcp1a",0.142345512709087,-0.352427977393808,0.11,0.141,1
"Zfp37",0.14283372664715,0.646567587449222,0.105,0.08,1
"Thap7",0.143098766151525,-0.268673008789715,0.214,0.254,1
"Parp8",0.143218987152858,0.423464931195072,0.072,0.05,1
"Znrd1as",0.14322578875572,-0.737561344916286,0.036,0.054,1
"Cfap298",0.143411214284048,-0.334145733434556,0.13,0.161,1
"Afg1l",0.144017516778763,-0.764045183109221,0.034,0.052,1
"Rnf41",0.144180495849507,0.390771714443905,0.168,0.137,1
"Cdc73",0.144187805442419,-0.256625818192721,0.159,0.191,1
"Med14",0.144261716405458,-0.387292400594943,0.085,0.111,1
"Sdhaf4",0.144734454314499,-0.30269526133957,0.13,0.161,1
"Prrc1",0.145478571934686,-0.26509221401879,0.124,0.159,1
"Jph1",0.14570072372247,-0.290496619144189,0.202,0.235,1
"Mrpl49",0.146080820195875,-0.349806631328883,0.135,0.167,1
"Zfp609",0.146144241777354,0.266870295921919,0.2,0.167,1
"Celf2",0.146309564278727,-0.661154740051526,0.074,0.099,1
"Pts",0.146378779738684,-0.292296788804234,0.153,0.187,1
"Irak4",0.146429499542254,-0.516920789115959,0.032,0.05,1
"Mboat1",0.146511264503248,0.485650969656779,0.124,0.097,1
"Zfp865",0.146741844486626,-0.682818884783259,0.034,0.052,1
"Bcr",0.147354386208018,0.663259276291902,0.067,0.046,1
"Mtx1",0.147634130373369,0.267753613301928,0.249,0.211,1
"Fut11",0.147644346529305,-0.387063110618398,0.092,0.119,1
"Thsd1",0.148665733911665,-0.626247241901542,0.032,0.05,1
"Pomt2",0.148825555301248,0.432681242111967,0.117,0.091,1
"Tll2",0.148927370914831,0.499527443729322,0.108,0.082,1
"Abhd18",0.149191412270282,-0.334317840387093,0.16,0.191,1
"Tmem183a",0.149372372932262,0.267699028828281,0.182,0.147,1
"Pwp1",0.149688771886397,0.539540729794812,0.144,0.119,1
"Zfp771",0.149936564996048,0.410608434384919,0.373,0.344,1
"Sned1",0.149943384509051,0.39957056806405,0.095,0.07,1
"Tceanc2",0.150157101807604,0.534050919186936,0.083,0.06,1
"Gpm6a",0.150324880166472,-0.322798132252418,0.058,0.08,1
"Acbd4",0.150654832102123,-0.536609327478614,0.034,0.052,1
"Rims2",0.150684977767438,0.816641912000222,0.052,0.034,1
"Atp9b",0.150734180340044,0.316204249082018,0.159,0.129,1
"Cdr2",0.151048657111751,-0.534342198213289,0.083,0.109,1
"Trnau1ap",0.151166162524564,-0.305155969928107,0.112,0.141,1
"Rabl3",0.151720711431742,-0.701223941304985,0.041,0.06,1
"Dclk1",0.151824864462683,-0.958054836393008,0.155,0.187,1
"Inpp5b",0.151855693182356,0.542416411727161,0.112,0.087,1
"Mir100hg",0.153080483649507,-0.323341892548137,0.195,0.231,1
"Ccl25",0.153404086789307,0.85658755627759,0.054,0.036,1
"Rnf2",0.153519573853888,-0.485731370290665,0.067,0.091,1
"Rabep2",0.15377172771713,-0.304719381161441,0.067,0.091,1
"Zfhx4",0.153860220025122,-0.497825636196974,0.108,0.135,1
"Uxs1",0.154302544616407,-0.370642054963386,0.103,0.131,1
"3110021N24Rik",0.154399775337649,-0.750006053784261,0.049,0.068,1
"Bag4",0.154480980636787,-0.258373564490339,0.095,0.125,1
"Mpg",0.154499003782349,-0.357579007410617,0.032,0.05,1
"Galnt11",0.154514019638567,-0.439174692904742,0.105,0.131,1
"Cntln",0.15455399200094,0.529757289769942,0.112,0.087,1
"Vwa8",0.154596623381931,0.337163278299804,0.193,0.161,1
"Pex16",0.154683258988562,0.280012864263524,0.261,0.229,1
"Fn3krp",0.154730018587615,-0.280010143179849,0.099,0.129,1
"Bicra",0.155106974471111,-0.350637265729009,0.088,0.117,1
"Mrm1",0.155118636394162,0.463881815814224,0.059,0.04,1
"Dtnbp1",0.155194927540602,0.417397219808108,0.099,0.074,1
"Lrch3",0.155591337127381,0.30149179928196,0.249,0.217,1
"Vkorc1l1",0.155677658004134,0.422315204245958,0.13,0.103,1
"Lnpk",0.155854732712693,-0.287199181580724,0.105,0.135,1
"Ciart",0.155891913268597,-0.441060310452015,0.036,0.054,1
"Kdm5c",0.155916031424262,0.259928121096451,0.295,0.264,1
"Dcp1b",0.155986726429486,-0.414159014716987,0.101,0.129,1
"Fmn2",0.156074846327433,-0.656850981326978,0.04,0.058,1
"Matn2",0.156148431128553,0.463926949395648,0.083,0.06,1
"Thbs3",0.156502404206515,-0.365299791439224,0.097,0.125,1
"Rpf2",0.156759961576522,0.56063510101179,0.068,0.048,1
"Dhx29",0.156941941813541,-0.394945727374345,0.108,0.135,1
"Cenpq",0.157835362357817,-0.507650998653661,0.04,0.058,1
"Nmd3",0.157976518555919,-0.357330020581736,0.065,0.089,1
"Stx2",0.158164767101971,-0.482564544199514,0.083,0.109,1
"Pcdh15",0.158613119175425,-0.347374323832225,0.094,0.121,1
"Znrf3",0.158689741817423,-0.334551926255369,0.054,0.076,1
"Hspa1a",0.159516967654204,-0.287183482716733,0.088,0.115,1
"Tmem47",0.159548657455251,0.486908489413267,0.068,0.048,1
"Cybc1",0.159885522921516,0.479101174310075,0.142,0.115,1
"Haus7",0.159976473904756,0.675799662357219,0.063,0.044,1
"Slc9a6",0.159985648872477,-0.260631687647596,0.133,0.165,1
"Ldlr",0.161241723658073,-0.251534953073535,0.171,0.209,1
"Cers4",0.161274729284732,0.399490914796532,0.114,0.089,1
"Mcm3ap",0.163902847504941,-0.628657724257058,0.052,0.072,1
"AU022252",0.163955767325179,0.575257087535984,0.095,0.072,1
"Zfp790",0.164300591604135,0.550389234308215,0.077,0.056,1
"Manba",0.164362499381012,-0.342116095495043,0.038,0.056,1
"Trp53i13",0.164753641004232,-0.260340351125226,0.166,0.199,1
"Pcdhga11",0.165549735512217,0.453990669027392,0.092,0.068,1
"Dcdc2a",0.165829620052795,0.807214377050425,0.054,0.036,1
"Zbtb18",0.165911244548113,-0.4976715435505,0.045,0.064,1
"Asxl1",0.166049078096198,-0.385348747413262,0.139,0.167,1
"1600020E01Rik",0.166271773862271,-0.393081605241746,0.103,0.131,1
"Cacfd1",0.16645440648123,0.424261547140881,0.13,0.105,1
"Uba6",0.166819188090865,0.39886591408409,0.151,0.123,1
"Cluap1",0.167115462012818,-0.333993490691501,0.139,0.171,1
"1700037H04Rik",0.167177907442134,-0.410498030192314,0.105,0.131,1
"Psmd10",0.16754470671866,0.287222933257766,0.151,0.121,1
"Ctbs",0.16763403611818,-0.340174568453223,0.065,0.089,1
"Smtn",0.168138866360126,0.596039078766669,0.079,0.058,1
"Tbrg4",0.16827654993446,-0.294891204377726,0.124,0.155,1
"Ccnd3",0.16837601011488,-0.400984910355533,0.081,0.107,1
"Nt5e",0.168880095046206,-0.250786079120489,0.07,0.095,1
"Mypop",0.168961786026003,-0.409668327188354,0.05,0.07,1
"Atp13a1",0.16906848606865,0.433481291308349,0.139,0.111,1
"Jpt1",0.169261256034295,-0.541402928086813,0.045,0.064,1
"Csgalnact2",0.169481044306036,-0.288080603290278,0.079,0.105,1
"Arih2",0.170474346741021,-0.260452395783963,0.11,0.139,1
"Ints1",0.17051228688711,-0.324784990227228,0.142,0.175,1
"Klf15",0.170803146093961,0.365276067952028,0.308,0.274,1
"Ccz1",0.17102739376175,0.430539238624224,0.15,0.123,1
"Mtmr9",0.171678858606117,-0.344907770701176,0.151,0.181,1
"Lysmd1",0.172216548787255,0.649691805720181,0.092,0.07,1
"Gpld1",0.172451009566746,-0.748029406773369,0.047,0.066,1
"Ust",0.172999652560888,-0.335686007685082,0.121,0.149,1
"Kantr",0.17367068031215,-0.37015890863111,0.04,0.058,1
"Nectin1",0.173747495410898,0.426407322518245,0.191,0.167,1
"Naa25",0.174017908684225,0.669056086558245,0.085,0.064,1
"Homez",0.174140904982174,-0.551272897067402,0.047,0.066,1
"Zfp707",0.174463214224035,-0.424191389996954,0.045,0.064,1
"Cd2bp2",0.175098126563319,0.411871753027782,0.142,0.117,1
"Acy1",0.175509973838907,0.416085509466286,0.256,0.227,1
"Nhp2",0.17642185912373,0.323745237609825,0.162,0.133,1
"Ctu2",0.176526071120469,0.299777631280846,0.112,0.087,1
"Kank1",0.177168857909837,-0.650522019809776,0.106,0.133,1
"Nr1d2",0.177644559612669,0.389549654609832,0.141,0.115,1
"Gpn3",0.177737422293394,-0.296428456390257,0.128,0.157,1
"Gstm1",0.17786016091723,0.251057530886679,0.337,0.306,1
"Jmjd7",0.17796133207571,0.461742410740035,0.09,0.068,1
"Zc3h12c",0.178102663986849,-0.407622583273597,0.043,0.062,1
"Gmpr2",0.178881745995706,0.291378051856537,0.227,0.197,1
"Med24",0.178989532513299,0.62784140637173,0.083,0.062,1
"Zfpm2",0.179327685960599,-0.405510836633044,0.077,0.101,1
"Lsamp",0.179391820619443,-0.664479746287326,0.297,0.338,1
"Birc2",0.179875494372049,-0.486192722110398,0.097,0.123,1
"Taf2",0.180136575425692,-0.541132076188964,0.076,0.099,1
"Kirrel3",0.180171899189143,-0.302419271217717,0.288,0.328,1
"Rmi1",0.180618805750276,-0.275392175228196,0.049,0.068,1
"Cep57l1",0.180691946165774,0.630542482976112,0.065,0.046,1
"Znrd1",0.180754394882656,-0.348599962252289,0.175,0.207,1
"G2e3",0.181314125827719,-0.445362075824722,0.065,0.087,1
"Nfya",0.181436771790107,0.704529103305114,0.05,0.034,1
"Btbd6",0.181717808010545,-0.361345446382254,0.054,0.074,1
"Leng1",0.181827357412534,0.34535740107878,0.142,0.117,1
"Seh1l",0.182343460366632,-0.354235292828479,0.101,0.127,1
"Cox10",0.182346891957603,-0.305313568051685,0.054,0.074,1
"Zfp760",0.182422825394951,-0.362029140923648,0.049,0.068,1
"Snx2",0.18260996314414,0.349250028926798,0.283,0.256,1
"Nagpa",0.182795974737056,-0.341505160565738,0.117,0.145,1
"Rbm26",0.183180109602837,0.276594565804652,0.303,0.28,1
"Ube2g2",0.183196727869056,0.470483361910586,0.086,0.064,1
"Camta2",0.183803042426784,-0.458738247528836,0.061,0.082,1
"Tmod3",0.184022041331073,-0.29491970455538,0.121,0.149,1
"Exoc1",0.184722275550347,-0.255344495839247,0.133,0.163,1
"Plpp3",0.18563123882272,-0.257579300751582,0.411,0.441,1
"Gm37459",0.185639987907701,-0.374738286196278,0.088,0.113,1
"Abhd10",0.186029857042759,-0.300230893908358,0.088,0.113,1
"AI506816",0.186064606501871,-0.313913745845696,0.068,0.091,1
"Iqgap1",0.186349337732118,0.366373604927849,0.072,0.052,1
"Zfp654",0.187343666857812,0.348063339801806,0.128,0.103,1
"Rtl8a",0.187424255045706,0.553711561424225,0.065,0.046,1
"Wrap53",0.187440867273526,0.276149399328257,0.348,0.316,1
"Zdhhc16",0.187484252832826,0.475783167556239,0.092,0.07,1
"Wdr20",0.187741819491956,0.250534147589743,0.283,0.256,1
"Cc2d2a",0.188200132575896,-0.316304731209684,0.061,0.082,1
"Itfg2",0.188249519865273,0.322753885088538,0.196,0.165,1
"Med19",0.188762194912925,0.275810446920101,0.227,0.197,1
"Swt1",0.188813053082102,-0.258667556354029,0.166,0.195,1
"Pds5b",0.188862500916448,-0.339398568180761,0.189,0.219,1
"Plpp1",0.189661257573987,-0.324113148812272,0.056,0.076,1
"Ahctf1",0.189753437859203,-0.304023847415121,0.121,0.149,1
"Cabin1",0.190159510639828,0.480392532608979,0.146,0.121,1
"Kansl3",0.190255252687572,-0.372387808921581,0.072,0.095,1
"Mtmr10",0.190491420878861,0.252702995111403,0.254,0.219,1
"Cnst",0.190736304810923,-0.478541475879728,0.061,0.082,1
"Adcy9",0.191030424217273,-0.32769864250706,0.083,0.107,1
"Gabrb1",0.191266579186184,-0.814797328174134,0.034,0.05,1
"Pstk",0.191431198778404,0.394649963934731,0.178,0.151,1
"Taf1b",0.191608166041975,-0.329559112209204,0.063,0.085,1
"Mrps31",0.191741993464491,0.318255987112936,0.193,0.165,1
"Tmco6",0.192327414602661,0.439654713519185,0.105,0.082,1
"Bloc1s3",0.192363283359359,-0.481274100352987,0.061,0.082,1
"Znhit3",0.1924158417319,0.351889950381697,0.189,0.159,1
"Pex6",0.192584583102336,0.363377836697351,0.184,0.159,1
"Carns1",0.192761963310657,0.388886171329101,0.159,0.135,1
"Srf",0.192879934958885,0.541187261376499,0.076,0.056,1
"Rnf122",0.193162846535984,0.375615360493727,0.162,0.137,1
"Zfp932",0.193565406749972,0.480139519700526,0.097,0.074,1
"Adpgk",0.19371405131342,-0.253427752285342,0.112,0.139,1
"Camk2d",0.193717980681451,-0.388517105340738,0.074,0.097,1
"Kdm2b",0.194026223882066,-0.469403630020611,0.072,0.095,1
"Nol12",0.194165074911015,-0.312800576780732,0.114,0.141,1
"Pomgnt2",0.194181023432982,-0.690267609015982,0.043,0.06,1
"Scaf4",0.194570236662124,-0.37920161786389,0.081,0.105,1
"Ubap1",0.194666455483072,-0.311416873455622,0.196,0.229,1
"Rab28",0.194668588927473,0.432985302479479,0.146,0.121,1
"Alg9",0.195070515772203,-0.308160381307768,0.105,0.131,1
"Krt10",0.195541791114752,0.281238871399046,0.144,0.119,1
"Nme6",0.195813600834654,-0.308366760973996,0.065,0.087,1
"Hivep2",0.196287058984033,-0.529438614853371,0.074,0.095,1
"Sprtn",0.196382615262423,-0.304944593688835,0.059,0.08,1
"Ift57",0.19644423538147,-0.556408166107304,0.079,0.101,1
"Qser1",0.196465635618011,0.434237481812432,0.105,0.082,1
"Atp7a",0.196604816770275,0.551198632417233,0.076,0.056,1
"Rrm2b",0.196840197930329,0.262202791108237,0.218,0.191,1
"Fancg",0.196900486975158,-0.526224283875414,0.034,0.05,1
"Nfe2l3",0.197265164905432,0.255866662189382,0.422,0.41,1
"Stk25",0.197338597273485,0.25536432585123,0.33,0.302,1
"Sgms1",0.197572488001927,0.332201296112749,0.139,0.113,1
"Cab39",0.198201259236016,0.262744117601686,0.368,0.344,1
"B4galt3",0.198217190227362,-0.339990039186139,0.081,0.105,1
"Gm26917",0.198746737052131,0.502323614937978,0.083,0.062,1
"Pisd",0.199071307592507,0.556730463851319,0.123,0.101,1
"Timm21",0.199257405025854,-0.333186370970567,0.119,0.145,1
"Cdkn2aip",0.199356894147009,-0.327475957993776,0.09,0.115,1
"Zfp9",0.199435919557198,0.567990593850472,0.059,0.042,1
"Cog5",0.199552355719214,0.316834574529914,0.168,0.139,1
"Gm20457",0.199968181528026,-0.4985766384077,0.034,0.05,1
"Nrtn",0.200242512538768,-0.450218132820696,0.047,0.064,1
"Irak1",0.200412739591448,0.514313689591542,0.097,0.076,1
"Zfp629",0.200571059028911,-0.456060505340389,0.04,0.056,1
"2210016F16Rik",0.200583946718395,-0.265813696305599,0.085,0.109,1
"Txndc11",0.201116052969318,-0.309449765528917,0.063,0.085,1
"Rps27l",0.201180426108742,0.252628651317931,0.441,0.414,1
"Stat2",0.201293585033646,-0.294562272326811,0.058,0.078,1
"Ttc9c",0.201679759484111,-0.30904627676883,0.077,0.101,1
"Osbp2",0.201713469756571,0.616149204101922,0.079,0.06,1
"Ppwd1",0.202270435494231,-0.33008522004859,0.094,0.119,1
"Lipe",0.202784693745618,-0.325831081983228,0.124,0.151,1
"Gtf3c2",0.202786336221598,0.351589860207182,0.223,0.197,1
"Cyp4f13",0.203124138676954,-0.369467614393043,0.101,0.125,1
"Sco2",0.20316600403281,-0.329715187825148,0.095,0.121,1
"Hscb",0.203232817471926,-0.271434022447849,0.088,0.113,1
"Tia1",0.203285040746162,0.515459205747534,0.207,0.185,1
"Zbtb2",0.203542228836244,0.464632242797378,0.076,0.056,1
"Rprd1b",0.203772649716292,-0.305736747680766,0.13,0.157,1
"Upf2",0.20386732242173,0.372835107332103,0.126,0.103,1
"Fbxo46",0.203903842025465,-0.489624449808584,0.034,0.05,1
"Cmtm6",0.204127934152511,0.879002499767528,0.061,0.044,1
"Trim11",0.204167464908343,0.263098660535339,0.132,0.105,1
"Prr14l",0.204314270110873,-0.279177095402311,0.146,0.173,1
"Arhgef7",0.204480093573504,0.62355592243167,0.079,0.06,1
"U2af1l4",0.204489074726605,0.255885934059096,0.306,0.282,1
"Rhebl1",0.204739536795444,-0.479365313381807,0.034,0.05,1
"Tfcp2",0.20533811059631,0.365112867203216,0.124,0.101,1
"1110038F14Rik",0.205475079982181,0.42540749991135,0.171,0.149,1
"Zc4h2",0.205489850192399,0.366447801704797,0.097,0.076,1
"Zfp958",0.205560692987426,-0.364125308185026,0.036,0.052,1
"Khdc4",0.205663573542099,0.385786897352535,0.146,0.123,1
"Tomm70a",0.205968041926481,0.427398281035589,0.187,0.165,1
"Kbtbd4",0.206164776470021,-0.296817287211005,0.085,0.109,1
"Prxl2b",0.206222909729177,0.263585681203711,0.24,0.211,1
"Fbxl12",0.207160065236275,-0.553141342727101,0.056,0.074,1
"Gm16740",0.207404301159267,-0.461628460840043,0.045,0.062,1
"Ergic1",0.207495607618405,0.279862196177269,0.164,0.137,1
"Exd2",0.207860320888453,-0.29317290163318,0.195,0.227,1
"Gas2",0.207933000837981,-0.391779853741873,0.036,0.052,1
"Zbtb11os1",0.20803943973691,-0.46798005657759,0.043,0.06,1
"Ccdc107",0.208093125129434,0.529495676236423,0.088,0.068,1
"Ganab",0.208712185476505,0.322833114449214,0.204,0.177,1
"Arhgap17",0.209029994322946,-0.282839976985694,0.184,0.213,1
"Kdm6b",0.209162493583464,-0.295852999067616,0.063,0.085,1
"Mapk6",0.209240159998019,-0.262465101870387,0.207,0.237,1
"Ppp2r1b",0.209292932111185,-0.281161122896228,0.079,0.103,1
"Arf2",0.209395585433832,0.314830848429301,0.133,0.109,1
"Gtf2e1",0.209482663511948,0.849641465843846,0.065,0.048,1
"Rars2",0.209604525536705,-0.307964244665175,0.086,0.111,1
"Gabrr2",0.210187093229204,-0.376515973418933,0.088,0.113,1
"Ston2",0.21047514941343,-0.327758069033517,0.195,0.221,1
"Rbm4b",0.210592225385621,0.674608210366612,0.054,0.038,1
"Carf",0.210593696694238,-0.277803240341411,0.038,0.054,1
"Dnajc15",0.210917960462922,0.31875781379905,0.27,0.237,1
"Ttc37",0.211125845534048,0.353872828677329,0.117,0.095,1
"Coq8a",0.211188533588789,0.573603346635534,0.09,0.07,1
"Chst2",0.211369337468085,0.688260405892787,0.052,0.036,1
"Uba3",0.211514795376027,-0.263400816255362,0.166,0.195,1
"Ankfy1",0.212040326907131,0.427675761579368,0.146,0.121,1
"Kdm3b",0.213100195075447,0.42099102842796,0.16,0.137,1
"Tsc22d1",0.21322799227257,-0.28663257641589,0.083,0.107,1
"Zfp512b",0.213466639472976,-0.376858309685936,0.04,0.056,1
"Snhg1",0.213510173947918,0.27378259201448,0.184,0.157,1
"Ints9",0.213681343012316,0.405159206686507,0.07,0.052,1
"Ifngr1",0.213773540924859,0.307188280310221,0.173,0.145,1
"6720427I07Rik",0.213856041125547,0.668990700165765,0.054,0.038,1
"Crtc2",0.214040778768034,-0.415269116461037,0.126,0.149,1
"Zfp651",0.214095342678346,0.395020788199863,0.159,0.133,1
"Anks1",0.214135986791507,-0.340039902935781,0.052,0.07,1
"N4bp1",0.214161262438148,-0.29664183063195,0.114,0.141,1
"Tmem106c",0.214207207047098,0.254430451083241,0.189,0.161,1
"Dph6",0.214383864592906,0.384145158561729,0.068,0.05,1
"Arhgap35",0.214571553565532,-0.299106044696958,0.182,0.211,1
"Fjx1",0.214842811125603,-0.431448663708783,0.045,0.062,1
"Ciz1",0.214902176311662,0.26658606787657,0.092,0.07,1
"Atp11c",0.215057242502694,-0.319944970528921,0.041,0.058,1
"C330018D20Rik",0.215249619430479,0.497268024387133,0.088,0.068,1
"Rbm48",0.215484331605664,-0.325469507604944,0.099,0.123,1
"Trpv3",0.21550156577589,0.729818976992485,0.054,0.038,1
"Ankrd13c",0.215585313671538,-0.310439931205449,0.094,0.117,1
"Thop1",0.215734130579834,0.45936241907109,0.133,0.111,1
"A330049N07Rik",0.216261637123395,0.345642993487797,0.141,0.117,1
"Zfp623",0.21697520317257,-0.464888721579531,0.045,0.062,1
"Taf1d",0.217795603560514,-0.269585016216915,0.068,0.089,1
"Cr1l",0.218361398145378,0.398686136252662,0.213,0.189,1
"Rasgrp3",0.218419890923894,0.356765666831027,0.295,0.272,1
"Gm49336",0.218511827192921,0.291255860206529,0.173,0.147,1
"Pcnx4",0.218939744880447,0.406158771408755,0.097,0.076,1
"Ep300",0.219482237554336,-0.253089902836166,0.168,0.199,1
"Ap3b2",0.219821495805441,-0.282317249197694,0.155,0.183,1
"Clasp1",0.220079625917112,-0.272556785907311,0.05,0.068,1
"Cnnm2",0.220449644932736,-0.555608959172935,0.061,0.08,1
"Fpgt",0.22075749728611,0.394651632776849,0.132,0.109,1
"Hmgn3",0.220770614681764,0.317501937164564,0.344,0.32,1
"Cdk14",0.221039966112341,-0.46165037588213,0.054,0.072,1
"Gemin5",0.222045270814063,-0.392538533990438,0.054,0.072,1
"Csrnp3",0.222134497997132,-0.348149386981443,0.074,0.095,1
"Chac2",0.222410642540353,0.397211002318349,0.095,0.074,1
"Lurap1",0.222717166098501,-0.379318747696249,0.049,0.066,1
"Ptbp1",0.222762609399483,-0.251263096354593,0.041,0.058,1
"Nek4",0.222802984308666,-0.32760271092763,0.043,0.06,1
"Apba3",0.223318777326983,0.432298799840668,0.169,0.147,1
"Ehmt2",0.223779020890134,0.297492802906445,0.182,0.155,1
"Pcgf6",0.224169743416036,-0.323940933822219,0.065,0.085,1
"Cep128",0.224281118798572,0.643642355979997,0.056,0.04,1
"Styx",0.224768255909136,0.271922097315958,0.085,0.064,1
"Sfxn5",0.224944770515826,-0.455909711272597,0.056,0.074,1
"Slc35a1",0.225189664157293,-0.258380036338592,0.092,0.115,1
"2610021A01Rik",0.225237392381978,-0.320127404018927,0.108,0.133,1
"Hmgb3",0.225322786958826,0.453244773471833,0.079,0.06,1
"Rasa2",0.225681312984099,-0.599060084916768,0.074,0.095,1
"Arhgef18",0.225821181369665,-0.386950528901358,0.054,0.072,1
"Nudt14",0.226121269807499,-0.381071577156549,0.079,0.101,1
"Orai3",0.226257822254292,-0.321278121619528,0.045,0.062,1
"Morc4",0.22659606432842,0.487589453828784,0.063,0.046,1
"Pde4d",0.22800063216549,-0.304608759944601,0.063,0.082,1
"Cd3eap",0.22828578405805,-0.427230823445417,0.094,0.115,1
"Zcchc8",0.228325655634204,0.323545815532849,0.155,0.129,1
"Zfp692",0.228682664905309,0.271563849724412,0.153,0.129,1
"Phf7",0.22881564781721,0.674211731928021,0.058,0.042,1
"Alyref2",0.229213272871417,0.603905919579262,0.056,0.04,1
"Wdr83",0.229506462049167,0.360133650487022,0.126,0.103,1
"Dnal1",0.229850538218532,0.504539542370057,0.074,0.056,1
"Fbxl20",0.230140247568735,0.447613459807518,0.141,0.121,1
"Zdhhc1",0.230425161414235,0.39162998028455,0.103,0.082,1
"LTO1",0.230456862423118,-0.375717494114374,0.065,0.085,1
"Acyp1",0.231123752087021,0.340914258175772,0.189,0.165,1
"1300002E11Rik",0.231910959658834,-0.399652318481768,0.081,0.103,1
"Tmc7",0.232002968649856,-0.273125207857452,0.232,0.262,1
