"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mvb12b",1.13049299414823e-25,-0.708242847970302,0.174,0.244,3.64979663160757e-21
"Fam172a",1.20887192543643e-25,-0.510252434734436,0.492,0.488,3.90284301127153e-21
"Slc38a2",1.46056164248263e-25,-0.661444099287365,0.145,0.218,4.71542326275516e-21
"Smg1",2.22176223679431e-25,-0.620132996636932,0.361,0.396,7.17295938149043e-21
"Fndc3a",2.89301010038073e-25,-0.69821563340959,0.188,0.257,9.34008310907919e-21
"Cox4i1",2.94960930570582e-25,0.275101431986785,0.112,0.05,9.52281364347123e-21
"Sdccag8",2.96590995724774e-25,-0.670823778153641,0.238,0.301,9.57544029697433e-21
"Pkn1",3.50090177234513e-25,-0.662962058880057,0.226,0.295,1.13026613720163e-20
"Nipbl",5.26080100735215e-25,-0.42393289376054,0.571,0.536,1.69844960522364e-20
"Atp6v0b",5.80069583924278e-25,-0.714908743757503,0.192,0.26,1.87275465169953e-20
"Srrm2",5.88480336882881e-25,-0.311628717572733,0.668,0.602,1.89990876762638e-20
"Aagab",6.78771987387149e-25,-0.651901963371706,0.059,0.118,2.19141536127941e-20
"Ctsa",7.09543063354891e-25,-0.716388803674605,0.098,0.166,2.29075978004126e-20
"Arhgef28",7.90908270394109e-25,0.286067915764947,0.144,0.074,2.55344735096738e-20
"Gpr155",1.13658960982568e-24,-0.688855000096999,0.079,0.143,3.66947955532221e-20
"Trim2",2.29800717654953e-24,-0.60105486774431,0.242,0.308,7.41911616949017e-20
"Ptpn1",2.53554393969058e-24,-0.715330231138389,0.092,0.157,8.18600360929105e-20
"Sf3b1",3.07654722201928e-24,-0.49541072986136,0.487,0.487,9.93263270628924e-20
"Gm4258",3.11398946784573e-24,-0.544345532005523,0.38,0.409,1.00535149969399e-19
"Fkbp15",3.26877499326289e-24,-0.710087828344234,0.171,0.237,1.05532400657492e-19
"Cnot2",3.27630062280345e-24,-0.650355734053318,0.299,0.346,1.05775365607209e-19
"Dcakd",3.59575677604877e-24,-0.690194785441679,0.078,0.141,1.16089007514735e-19
"Cux1",3.61644233975704e-24,-0.608700272623506,0.334,0.374,1.16756840939056e-19
"Cebpg",4.58657720661621e-24,-0.655347336858444,0.053,0.11,1.48077645115604e-19
"Ppp3ca",5.65441099584646e-24,-0.270686203975929,0.722,0.641,1.82552659000903e-19
"Dpy19l4",7.73528760951354e-24,-0.745392612185935,0.12,0.185,2.49733760473145e-19
"Sdcbp",8.38670227671882e-24,-0.636398486700068,0.059,0.117,2.70764683003867e-19
"Rab3ip",9.19919685096965e-24,-0.700632209575505,0.067,0.126,2.96996070333555e-19
"Phka2",1.5773090234349e-23,-0.693251649720957,0.102,0.166,5.09234218215959e-19
"Gm43462",1.64871661589206e-23,-0.636927842530501,0.052,0.108,5.32288159440751e-19
"Ccm2",1.13493696113706e-22,-0.62865494969626,0.055,0.11,3.66414397903101e-18
"Arhgap12",2.20737605014475e-22,-0.683174757933155,0.286,0.33,7.12651357789231e-18
"Mtdh",3.09476512781921e-22,-0.64558116702154,0.33,0.363,9.99144921516432e-18
"Galk2",3.84442752026376e-22,-0.681704313950585,0.07,0.127,1.24117342491715e-17
"Taok3",3.85289178359712e-22,-0.671629626524595,0.142,0.207,1.24390611233433e-17
"E2f3",3.90438508374785e-22,-0.710899066625658,0.201,0.26,1.26053072428799e-17
"Sgpl1",4.23336699530304e-22,-0.663937425200884,0.079,0.138,1.36674253443359e-17
"Tln1",6.44776190651184e-22,-0.628118009854522,0.064,0.12,2.08165993151735e-17
"Cntrl",9.33363171941346e-22,-0.695683305748863,0.175,0.237,3.01336300061263e-17
"Gm14093",1.0552321876583e-21,-0.671962071801676,0.074,0.131,3.40681711785482e-17
"Tab2",1.80731383922309e-21,-0.658169805067335,0.272,0.32,5.83491272993174e-17
"Pum2",2.13289132650505e-21,-0.652078529990549,0.259,0.309,6.88603964762155e-17
"Dnajc7",3.96883020845863e-21,-0.672806835566787,0.175,0.236,1.28133683280087e-16
"Vldlr",4.42227096554267e-21,0.276523210289227,0.113,0.057,1.42773018122545e-16
"Arhgap31",7.30169286872599e-21,-0.716896055828771,0.179,0.237,2.35735154266819e-16
"Mfap3",2.97329358684141e-20,-0.655810971474968,0.084,0.14,9.59927834511748e-16
"2510009E07Rik",3.95933172165538e-20,-0.653368884967125,0.074,0.128,1.27827024633644e-15
"Galnt7",6.20950250560812e-20,-0.653891655416377,0.121,0.181,2.00473788393558e-15
"Rapgef1",7.22107717135424e-20,-0.646594722866826,0.143,0.202,2.33132476477172e-15
"Sptlc2",7.91296749450493e-20,-0.64167116889928,0.103,0.161,2.55470155560092e-15
"Stx7",8.41270264716641e-20,-0.697638862606349,0.15,0.208,2.71604104963768e-15
"Cfap74",1.05647514414636e-19,-0.618951619800311,0.077,0.132,3.41083000287654e-15
"App",1.32507229181535e-19,-0.533285665245752,0.298,0.343,4.27799589412585e-15
"Tmem87b",1.50409391639613e-19,-0.629619220214303,0.091,0.147,4.85596720908491e-15
"Capzb",1.92847802589978e-19,-0.671116734375957,0.116,0.174,6.22609130661745e-15
"Samhd1",2.41903519935829e-19,-0.616244826032311,0.062,0.113,7.80985514112824e-15
"Ypel2",2.82517644180637e-19,-0.532888968608493,0.105,0.164,9.12108214237186e-15
"Cpeb2",4.2379072111036e-19,-0.630329467079593,0.246,0.295,1.3682083431048e-14
"Nav1",4.89816475592536e-19,-0.548984789611966,0.106,0.166,1.5813724914505e-14
"Grk2",5.08752338839576e-19,-0.634341818234373,0.067,0.118,1.64250692594357e-14
"Kdm7a",5.90709225340922e-19,-0.657625944026903,0.118,0.175,1.90710473401317e-14
"Mbnl2",6.54526973116043e-19,-0.318410052511366,0.616,0.553,2.11314033270515e-14
"Tet3",6.55420857910279e-19,-0.654960991067091,0.222,0.273,2.11602623976334e-14
"Rnf130",7.80017030279793e-19,-0.612531627393162,0.274,0.318,2.51828498225831e-14
"Fbxw4",9.33075448931082e-19,-0.636944667162984,0.075,0.127,3.012434086874e-14
"Adarb1",2.15660485090952e-18,-0.610533159820382,0.058,0.107,6.9625987611614e-14
"Peli1",2.38787542355493e-18,-0.645730794074677,0.257,0.299,7.7092558049471e-14
"Kif21b",2.52889826567371e-18,-0.616677586997932,0.114,0.17,8.16454805072756e-14
"Ctsb",3.32339043394484e-18,-0.616393277058807,0.093,0.148,1.07295660159909e-13
"Usp12",5.60816745618481e-18,-0.574250631446557,0.058,0.106,1.81059686322927e-13
"Fbxl17",7.37547163849277e-18,-0.31641153036594,0.642,0.571,2.38117101848739e-13
"Fnip2",1.16182460959802e-17,-0.660883406846622,0.17,0.223,3.7509507520872e-13
"Cap1",1.70872843467136e-17,-0.555766809212648,0.072,0.122,5.51662975133647e-13
"Mag",2.09687625960931e-17,-0.492440142465312,0.081,0.134,6.76976500414866e-13
"Rnf216",2.86435378124673e-17,-0.592975781191006,0.266,0.306,9.24756618275505e-13
"Sppl3",3.60996299161281e-17,-0.6527272068364,0.161,0.213,1.1654765518422e-12
"Cltc",3.95919418904911e-17,-0.592733265631634,0.278,0.317,1.2782258439345e-12
"Mtmr6",6.39839276485178e-17,-0.644665216881148,0.12,0.172,2.0657211041324e-12
"Arhgef1",8.67835353176621e-17,-0.67200814502741,0.135,0.186,2.80180643773072e-12
"Rbm25",8.85030507936509e-17,-0.264602719235814,0.686,0.604,2.85732099487302e-12
"Actr3",1.44860100339066e-16,-0.575296175934678,0.094,0.145,4.67680833944673e-12
"Rab14",1.53385946867213e-16,-0.617185434097884,0.254,0.295,4.95206529460796e-12
"Map4k4",1.65270631427572e-16,-0.506435965493277,0.384,0.396,5.33576233563915e-12
"Asxl1",2.07251489668446e-16,-0.618582947659736,0.142,0.194,6.69111434394579e-12
"Myo9b",2.14312398758052e-16,-0.552703343726891,0.097,0.149,6.91907579390371e-12
"Ttc39b",2.39474724378454e-16,-0.592664403464441,0.085,0.134,7.7314414765584e-12
"Map3k14",2.39763696795805e-16,-0.555403433726493,0.062,0.108,7.74077095105257e-12
"Creb1",2.43572144161287e-16,-0.645069061371245,0.204,0.251,7.86372667424716e-12
"Malt1",2.48464674018085e-16,-0.569496605008793,0.057,0.102,8.02168200067388e-12
"Pabpc1",4.39011457441989e-16,-0.597612401500051,0.273,0.308,1.41734849035146e-11
"Asph",5.58872712306937e-16,-0.589204792925333,0.306,0.332,1.80432055168295e-11
"Trio",8.09991166015461e-16,-0.531347337454379,0.368,0.379,2.61505647948092e-11
"Epb41l3",1.46302218008715e-15,-0.547529085388345,0.117,0.17,4.72336710841138e-11
"Ano6",1.70995611649816e-15,-0.602865500185267,0.106,0.155,5.52059332211431e-11
"Cxxc5",1.78094049823331e-15,-0.573661711780267,0.076,0.122,5.74976639854623e-11
"Herc4",2.98997007133355e-15,-0.582852938240379,0.246,0.287,9.65311837530036e-11
"Immp2l",3.06356765776363e-15,-0.604675450741954,0.289,0.32,9.89072818308988e-11
"Itpr2",3.24648126563543e-15,-0.472067326661971,0.451,0.434,1.0481264766104e-10
"Erbin",3.68638678632793e-15,-0.513384275672181,0.361,0.37,1.19014997396597e-10
"Stag1",5.36271340191388e-15,-0.383495269686616,0.537,0.497,1.7313520218079e-10
"Itch",6.88853841254806e-15,-0.54419937160936,0.276,0.31,2.22396462649114e-10
"Nars",7.26985148871499e-15,-0.635580224982866,0.123,0.171,2.34707155313163e-10
"Apbb2",7.59100620433624e-15,-0.572939310217378,0.258,0.295,2.45075635306995e-10
"Rsrc1",9.09423338168846e-15,-0.534908996809228,0.332,0.354,2.93607324727812e-10
"Dclre1c",1.01532023053436e-14,-0.57169651373621,0.079,0.125,3.27796136428017e-10
"Arid4a",1.05097218204546e-14,-0.602323289619558,0.294,0.32,3.39306368973377e-10
"Sec14l1",1.15316653383752e-14,-0.565983576609892,0.11,0.159,3.72299815449442e-10
"Phactr2",1.29660735152301e-14,-0.641505418720965,0.196,0.239,4.18609683439204e-10
"Cab39l",1.53402252796923e-14,-0.544621298145974,0.095,0.142,4.95259173154867e-10
"Nfe2l2",1.63797201737687e-14,-0.606361384895271,0.108,0.155,5.28819265810122e-10
"Ypel3",1.80023045796852e-14,-0.571797713383819,0.084,0.13,5.81204403355136e-10
"Myo9a",1.95370631791307e-14,-0.462524105687065,0.443,0.43,6.30754084738234e-10
"Atp2c1",5.23699983352899e-14,-0.542606508349217,0.331,0.35,1.69076539625483e-09
"Rnaset2a",5.79248219590558e-14,-0.595623411952776,0.085,0.13,1.87010287694812e-09
"Prkg1",6.08431507932373e-14,-0.577848399563756,0.186,0.233,1.96432112335967e-09
"Rab6b",6.12113677659207e-14,-0.589332513261918,0.075,0.118,1.97620900832275e-09
"Mms19",8.98436303621441e-14,-0.584597541112139,0.103,0.148,2.90060160624182e-09
"Cacna1d",9.50937587442889e-14,-0.540167004282552,0.319,0.34,3.07010200105937e-09
"Clint1",1.05379606438852e-13,-0.608811804551211,0.171,0.214,3.40218059387835e-09
"Tbk1",1.17187537053374e-13,-0.570385102483426,0.115,0.161,3.78339963376818e-09
"Exoc4",1.24325846184383e-13,-0.267325034018327,0.655,0.571,4.01385994406279e-09
"Hist1h2be",1.26718782452992e-13,-0.548718715732197,0.067,0.108,4.09111589149484e-09
"Actb",1.45387561151721e-13,-0.576355953281267,0.162,0.208,4.69383741178331e-09
"A930015D03Rik",1.75204486390505e-13,-0.746577216708157,0.143,0.186,5.65647684311744e-09
"Tnfaip8",1.78062801252413e-13,-0.58320506384016,0.079,0.121,5.74875753843416e-09
"Scarb2",2.26377019626453e-13,-0.578378266415172,0.123,0.169,7.30858207864004e-09
"Zfp292",2.37834960445573e-13,-0.53535622682889,0.295,0.322,7.67850169798531e-09
"Dpy19l1",2.48964230077411e-13,-0.498278981692816,0.089,0.134,8.03781016804923e-09
"Resf1",4.20664993853004e-13,-0.608912089944404,0.127,0.171,1.35811693265442e-08
"Lims1",6.92394431166324e-13,-0.57183064273903,0.325,0.337,2.23539542102048e-08
"Pitpna",1.33466241093501e-12,-0.570821464774329,0.1,0.142,4.30895759370367e-08
"Med13l",1.75087779817285e-12,-0.549555791305698,0.266,0.294,5.65270897140104e-08
"Ascc3",1.91709389241187e-12,-0.546540179438464,0.266,0.295,6.18933763165172e-08
"Magi1",2.21833041356304e-12,-0.326146504887382,0.589,0.524,7.16187974018828e-08
"Ap3b1",2.37232191622921e-12,-0.586961458867409,0.282,0.303,7.659041306546e-08
"Mbp",2.60838646032294e-12,-0.511844944904704,0.195,0.237,8.4211756871526e-08
"Snx13",2.65878016991173e-12,-0.585856554663068,0.237,0.268,8.58387177856002e-08
"mt-Co3",2.70704536560949e-12,-0.600636799762732,0.09,0.131,8.73969596287025e-08
"Lactb2",3.06932200076078e-12,-0.548958656778388,0.074,0.113,9.90930607945617e-08
"Srsf7",3.73830671161058e-12,-0.550651494802974,0.278,0.304,1.20691232184348e-07
"Camkk2",3.74420798887138e-12,-0.565174298541292,0.084,0.124,1.20881754920713e-07
"Prr5l",3.91061260009879e-12,-0.489043598052416,0.115,0.158,1.2625412779419e-07
"Fam53b",4.24633561136612e-12,-0.516584525497753,0.179,0.22,1.37092945212955e-07
"Zc3h7a",6.01911195145318e-12,-0.568599962843081,0.202,0.24,1.94327029352666e-07
"Synj1",6.10609569624085e-12,-0.547102004780129,0.263,0.292,1.97135299553136e-07
"Prr14l",6.60269645094433e-12,-0.580722497987457,0.166,0.206,2.13168054918738e-07
"Mobp",1.32707086652875e-11,-0.476497271538021,0.119,0.162,4.28444829258806e-07
"Sgk3",1.34336140783165e-11,-0.546335603926391,0.125,0.165,4.33704230518448e-07
"Mast3",1.34950777020532e-11,-0.481934850723862,0.108,0.151,4.35688583610788e-07
"Abca1",1.389475471865e-11,-0.474816260629137,0.349,0.359,4.48592156091616e-07
"Irf2",1.46535027997178e-11,-0.496843462399228,0.367,0.367,4.73088337888888e-07
"Dnm2",1.52465561290309e-11,-0.576781982799409,0.199,0.234,4.92235064625762e-07
"Eef2k",1.72637934249667e-11,-0.535667802118843,0.102,0.142,5.57361570725051e-07
"Cnot6l",1.72757563311547e-11,-0.582754693648257,0.147,0.187,5.57747793151331e-07
"Usp8",2.41545954250576e-11,-0.562248707038727,0.138,0.177,7.79831113297984e-07
"Supt20",2.63747568054549e-11,-0.574220335050458,0.233,0.264,8.51509023464111e-07
"Atxn7l1",2.65059987279731e-11,-0.535895558450135,0.257,0.283,8.55746168932612e-07
"Irf2bp2",2.80268179226188e-11,-0.545362660945524,0.075,0.113,9.04845816631748e-07
"Il6st",2.9861624155509e-11,-0.522766112550041,0.1,0.139,9.64082535860607e-07
"Rbm26",3.53118993708709e-11,-0.403263092273319,0.49,0.456,1.14004467118857e-06
"Mog",4.04781288137784e-11,-0.377341534772678,0.073,0.111,1.30683638875284e-06
"Ralgapa2",5.15306278958011e-11,-0.545658456847261,0.175,0.213,1.66366632161594e-06
"Kif13b",5.62425557746989e-11,-0.514216195285038,0.233,0.263,1.81579091318616e-06
"Ss18",6.10738276800206e-11,-0.556452334368924,0.129,0.169,1.97176852664946e-06
"Ano4",6.91421592702042e-11,-0.480958063229838,0.15,0.19,2.23225461203854e-06
"Prkd3",7.45426548510011e-11,-0.511570483619063,0.112,0.151,2.40660961186457e-06
"Tmod3",7.71734813418623e-11,-0.448352764221874,0.074,0.111,2.49154584512202e-06
"Casd1",8.03419636309072e-11,-0.568131805950204,0.113,0.152,2.59384029582384e-06
"Atp6v0a2",8.83116578294783e-11,-0.519381388282454,0.094,0.132,2.85114187302471e-06
"Rhoa",9.27827798418827e-11,-0.492442380304331,0.069,0.104,2.99549204719518e-06
"Tgs1",9.79128594167388e-11,-0.607083102038933,0.128,0.165,3.16111666626941e-06
"Tspan2",1.01950106453637e-10,-0.43362149350918,0.089,0.128,3.29145918685567e-06
"Rpl10a",1.1398567242559e-10,-0.563800242772167,0.111,0.149,3.68002743426018e-06
"Rac1",1.16285595265355e-10,-0.514191181266315,0.081,0.117,3.754280443142e-06
"Snd1",1.33189724292723e-10,-0.550389071365889,0.259,0.283,4.30003024879056e-06
"Scamp5",1.84097204549754e-10,-0.530631678116387,0.109,0.147,5.94357824888882e-06
"3222401L13Rik",2.2931020564907e-10,-0.523324862015285,0.068,0.102,7.40327998938022e-06
"Rps6kc1",3.77080962046866e-10,-0.517646576801336,0.14,0.177,1.21740588596831e-05
"Ppp1r12a",4.23910750344123e-10,-0.395088655096516,0.453,0.429,1.368595857486e-05
"Ddx6",4.41903332688821e-10,-0.563424011126376,0.186,0.218,1.42668490958586e-05
"Zfp536",8.08529614667636e-10,-0.48310570422621,0.141,0.178,2.61033786095446e-05
"Osbpl8",8.99458022513654e-10,-0.535726082076094,0.246,0.271,2.90390022568533e-05
"Abcb1b",9.70947019549515e-10,-0.563752021717969,0.092,0.126,3.13470245261561e-05
"Rgl2",1.27412763637383e-09,-0.568713808151016,0.17,0.203,4.11352107403292e-05
"Pdcd6ip",1.39443738866284e-09,-0.504938273572716,0.131,0.167,4.50194110929797e-05
"Mthfs",1.45917290641101e-09,-0.570704187321939,0.212,0.239,4.71093972834796e-05
"Exoc6b",1.46281919990242e-09,-0.338781935212478,0.515,0.463,4.72271178688496e-05
"Stxbp5",1.9831085359391e-09,-0.518956924866658,0.247,0.27,6.40246590827938e-05
"Vps54",1.98804917767531e-09,-0.542735118070974,0.204,0.232,6.41841677012473e-05
"Elmsan1",3.06629436440949e-09,-0.464893518834149,0.073,0.106,9.89953135549602e-05
"Cul1",3.15060054881892e-09,-0.483444116627888,0.336,0.339,0.000101717138718619
"Rnpep",3.6479184659088e-09,-0.518733764514171,0.083,0.116,0.000117773047671866
"Ddi2",4.40356642034216e-09,-0.56672730961432,0.149,0.181,0.000142169141880747
"Slx4ip",5.84528320547335e-09,-0.544355494311172,0.099,0.132,0.000188714968288707
"Pacs2",6.08442765843873e-09,-0.491935932311557,0.12,0.154,0.000196435746952694
"Slc30a7",6.7634599827755e-09,-0.506604470597008,0.099,0.132,0.000218358305543907
"Mrtfa",6.77232997733189e-09,-0.518938999992043,0.124,0.157,0.00021864467331816
"Trafd1",7.03245301926975e-09,-0.472915586344178,0.095,0.129,0.000227042745727124
"Prune2",7.91883022167915e-09,-0.457291184485549,0.082,0.115,0.000255659433706912
"Ppp1r12c",8.61290140417497e-09,-0.509877756694679,0.104,0.138,0.000278067521833789
"Tcf20",9.36102301348801e-09,-0.486804702840077,0.197,0.227,0.00030222062799046
"Ppp4r1",9.93293146230828e-09,-0.518410077720777,0.118,0.15,0.000320684692260623
"Snx6",1.00462334837966e-08,-0.502671837004529,0.12,0.153,0.000324342648024375
"Cmip",1.03521035423127e-08,-0.506446047814509,0.284,0.298,0.000334217662863566
"Snx9",1.21426778638541e-08,-0.530827955012779,0.101,0.133,0.00039202635483453
"Lgals8",1.22342308115077e-08,-0.515790821415489,0.119,0.151,0.000394982141749526
"Zdhhc20",1.25983808085069e-08,-0.512868261258397,0.205,0.231,0.000406738724402644
"Extl3",1.39976766521889e-08,-0.538712627701936,0.207,0.233,0.000451914990715919
"Pak2",1.46989489281701e-08,-0.514613946263652,0.132,0.165,0.000474555566145972
"Efhd2",1.67503643755185e-08,-0.45564912011207,0.075,0.106,0.000540785513863615
"Stag2",1.9231563539052e-08,-0.511708509254367,0.256,0.274,0.000620891028858294
"Ranbp10",2.34344756880884e-08,-0.480151214629304,0.091,0.122,0.000756582047589934
"Wdr26",2.38982713253763e-08,-0.477618937480056,0.303,0.312,0.000771555689739774
"Ankrd11",2.67853098318718e-08,-0.376510255868636,0.466,0.429,0.000864763727921982
"Gjc3",3.42193206909952e-08,-0.357195196314335,0.072,0.103,0.00110477076850878
"Jak1",3.56376392764205e-08,-0.504554575650093,0.29,0.3,0.00115056118403924
"Atp6v0a1",4.25450244473003e-08,-0.488519080841055,0.275,0.289,0.00137356611428109
"Zfp808",4.54584504757441e-08,-0.512179750600281,0.091,0.122,0.0014676260736094
"Tut7",5.4361041222571e-08,-0.493397769029935,0.219,0.242,0.0017550462158707
"Stau1",6.14234351792565e-08,-0.470049453455437,0.089,0.119,0.0019830556047623
"Sppl2a",6.97455907532903e-08,-0.451999293423555,0.096,0.127,0.00225173639746998
"Stambpl1",7.77792809816314e-08,-0.544817489443127,0.173,0.199,0.00251110408649197
"St18",8.03812778147106e-08,-0.442545985994327,0.16,0.19,0.00259510955424793
"Suclg2",8.12331647865312e-08,-0.541797254205971,0.163,0.19,0.00262261272513316
"Spidr",8.50681167933244e-08,-0.449666424061,0.095,0.126,0.00274642415067248
"Arid1a",8.70892643796836e-08,-0.484439751952627,0.295,0.303,0.00281167690049809
"Capza1",9.41984332600189e-08,-0.529093513015299,0.13,0.16,0.00304119641779971
"Hsp90b1",9.63982213071455e-08,-0.477489933678036,0.23,0.252,0.00311221657490119
"Uhrf2",1.01959667794265e-07,-0.484232818502973,0.164,0.193,0.00329176787473784
"Rps29",1.12548996445424e-07,-0.451827853405343,0.075,0.104,0.0036336443502405
"Ikbkb",1.15585335099581e-07,-0.513022434259874,0.153,0.182,0.00373167254368997
"Kat6a",1.34947794971328e-07,-0.513169253859963,0.238,0.255,0.00435678956064933
"Hnrnph1",1.51551599577539e-07,-0.402297407219743,0.391,0.382,0.00489284339236086
"Edil3",1.53778520793087e-07,-0.419703042953,0.26,0.277,0.00496473954380481
"Gapvd1",1.69114476426173e-07,-0.515404835588469,0.224,0.244,0.00545986087141899
"Ankrd10",1.80879770219274e-07,-0.490678477875739,0.214,0.237,0.00583970338152927
"Gm6277",2.26489334712117e-07,-0.506835493784178,0.089,0.117,0.00731220817118071
"Itpkb",2.32886881349626e-07,-0.559071786200816,0.116,0.143,0.00751875296437268
"Cdk9",2.37836549122238e-07,-0.490536510706632,0.113,0.143,0.00767855298841144
"Bcor",3.72013231435691e-07,-0.484690724383176,0.08,0.107,0.0120104471769013
"Acvr1",3.81183392342428e-07,-0.510358033491865,0.165,0.19,0.0123065058217753
"Asah1",3.97372818450081e-07,-0.5167954015561,0.139,0.166,0.0128291814436609
"Gspt1",4.18098360463438e-07,-0.443048108666967,0.089,0.117,0.0134983055675621
"Fyco1",4.90047386934399e-07,-0.508340109089489,0.172,0.198,0.0158211798871771
"Zfp697",5.12195105635611e-07,-0.424241927917153,0.078,0.106,0.0165362189854457
"Plp1",6.3117836383711e-07,-0.434689111475246,0.257,0.271,0.0203775934764811
"Cyld",6.40656163723505e-07,-0.505213196929623,0.187,0.21,0.0206835842458134
"Smad1",7.15998462279496e-07,-0.493247340082077,0.12,0.147,0.0231160103546935
"R3hcc1l",7.8574956180856e-07,-0.488181016792222,0.143,0.17,0.0253679246029893
"Pkp4",8.67476513897914e-07,-0.440547843385214,0.196,0.219,0.0280064792511942
"Tasor2",8.79715662002103e-07,-0.483567030008685,0.143,0.17,0.0284016201477379
"Chmp3",8.81285212929762e-07,-0.466491638741288,0.119,0.146,0.0284522930994374
"Zup1",9.71070803037884e-07,-0.529388558929712,0.185,0.207,0.0313510208760781
"Gatm",1.04572108909542e-06,-0.370295856255489,0.127,0.157,0.0337611053614457
"Fgfr1op",1.14176473585494e-06,-0.466182433151847,0.082,0.109,0.0368618744970767
"Ppip5k2",1.15652216355332e-06,-0.452226172826365,0.105,0.133,0.037338318050319
"Usp3",1.31517667578602e-06,-0.490525073787335,0.128,0.154,0.0424604789777517
"Rasa1",1.3194544851543e-06,-0.490909899947862,0.231,0.247,0.0425985880532065
"Zfand6",1.3205175196781e-06,-0.475002523346803,0.294,0.299,0.0426329081228073
"Ubac2",1.42740807758765e-06,-0.519554113867616,0.176,0.198,0.0460838697849172
"Tln2",1.45758165855664e-06,-0.506219046922906,0.147,0.171,0.0470580238465011
"Atf6",1.52276078151731e-06,-0.497890891760963,0.172,0.195,0.0491623318312864
"Dscaml1",2.07183943186154e-06,-0.370532556822867,0.138,0.167,0.0668893360576497
"Smg6",2.15648588354619e-06,-0.458713872216834,0.273,0.281,0.0696221467502887
"Nipa2",2.16411818515941e-06,-0.452989145706882,0.087,0.112,0.0698685556078714
"Zfp407",2.23512230738554e-06,-0.444959478533966,0.32,0.319,0.072160923693942
"Fancl",2.55240489829451e-06,-0.432209884616249,0.076,0.101,0.0824043921414382
"Cab39",2.59131696815217e-06,-0.484875210337659,0.153,0.176,0.0836606683167928
"Nos1ap",2.81995709256317e-06,-0.470672059223087,0.234,0.249,0.0910423147334021
"Akap10",2.97280272138028e-06,-0.486330121373334,0.205,0.222,0.0959769358597624
"Tmf1",2.99054419116766e-06,-0.475729450307837,0.087,0.112,0.0965497192118479
"Purb",3.12862837106849e-06,-0.449691136798432,0.084,0.109,0.101007766959946
"Sytl2",3.18778006477521e-06,-0.339679731300816,0.094,0.122,0.102917479391268
"Pex5l",3.8662151290661e-06,-0.39937527144196,0.273,0.284,0.124820755441899
"Csad",4.05869463282232e-06,-0.478204662972294,0.117,0.142,0.131034956220669
"Tm9sf3",4.28117644329681e-06,-0.447466064325246,0.108,0.133,0.138217781471837
"Znrf1",4.55537332300106e-06,-0.458469934010271,0.153,0.176,0.147070227733089
"Canx",4.63325648956541e-06,-0.456562289039401,0.127,0.152,0.149584685765619
"Hecw2",5.86357416749724e-06,-0.387040453639036,0.185,0.209,0.189305491997648
"Slc38a9",6.09608708992649e-06,-0.513006162108885,0.248,0.257,0.196812171698277
"Gnai2",6.64536822972758e-06,-0.444348704186617,0.086,0.11,0.214545713296755
"Nfxl1",6.65010473308584e-06,-0.422319080801248,0.076,0.1,0.214698631307676
"Slc24a2",6.96809274490181e-06,-0.352745757425832,0.325,0.326,0.224964874269155
"Nkain2",7.12421654889042e-06,-0.29655860557466,0.484,0.44,0.230005331280927
"Gpatch2l",7.31953331601123e-06,-0.424576119222333,0.089,0.113,0.236311133107422
"Ep300",7.66142389868613e-06,-0.504241796794379,0.195,0.212,0.247349070569082
"Eya4",8.80396415569874e-06,-0.464250133873461,0.131,0.155,0.284235982766734
"Larp4b",9.15501151509238e-06,-0.471617705947785,0.271,0.275,0.295569546764758
"Psen1",9.28702901098342e-06,-0.407173694903656,0.082,0.106,0.2998317316196
"Setd2",9.74047564256875e-06,-0.467851401286808,0.269,0.273,0.314471256120332
"Fnip1",1.08909917196048e-05,-0.411152441589809,0.37,0.353,0.351615667667439
"Zfx",1.1030599079094e-05,-0.428930851958265,0.114,0.138,0.35612289126855
"Rnf220",1.21476230846729e-05,-0.372551199334851,0.145,0.17,0.392186011288663
"St3gal3",1.66800423034599e-05,-0.392926973044249,0.159,0.182,0.538515165767202
"Itsn2",1.91011878134579e-05,-0.375652569007933,0.391,0.367,0.616681848557488
"Snx2",1.92303067844316e-05,-0.451564662212141,0.125,0.147,0.620850454535373
"Phtf2",2.09229832986084e-05,-0.421601779190801,0.091,0.113,0.675498515795573
"Ank3",2.8661851457819e-05,-0.354450951047059,0.319,0.317,0.925347874315686
"Ptgds",3.01181640747522e-05,-0.403419806558439,0.188,0.208,0.972364927153374
"Map2k1",3.47194547775961e-05,-0.441909247226055,0.132,0.154,1
"St6galnac3",3.56297503953523e-05,-0.362073505747563,0.154,0.176,1
"Rbpj",3.7022203964742e-05,-0.542522536964349,0.146,0.164,1
"Sfi1",3.79144498295906e-05,-0.467643168427634,0.152,0.171,1
"Eed",4.21944702234272e-05,-0.457540679037158,0.108,0.13,1
"Map3k1",4.22232406386362e-05,-0.409378336351854,0.082,0.103,1
"Spopl",4.25823009369603e-05,-0.442094376297284,0.139,0.159,1
"Mia2",4.61027728455679e-05,-0.430534797670109,0.231,0.242,1
"Xiap",4.93619774752823e-05,-0.46998002373258,0.198,0.212,1
"Slc38a6",5.1363423674124e-05,-0.447566592168598,0.137,0.158,1
"Zfp704",6.97053962807507e-05,-0.378832592696815,0.096,0.118,1
"Chd2",7.33144260453703e-05,-0.368779707444821,0.411,0.377,1
