"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dars",2.64407698603407e-06,-0.356560767201943,0.107,0.075,0.08536402549411
"Wwp1",2.70346591041645e-06,-0.417874324554857,0.237,0.177,0.0872813969177951
"Polk",2.83306427721921e-06,-0.318167130639478,0.104,0.072,0.0914654801900221
"Purb",2.94094254902077e-06,-1.18760052700307,0.084,0.109,0.0949483301951357
"Csad",2.99660648179411e-06,-1.14268661791557,0.117,0.142,0.0967454402647229
"Vkorc1l1",3.07153803048217e-06,-0.340994386253277,0.1,0.069,0.0991646053141168
"Canx",3.16426381687361e-06,-1.08888371058055,0.127,0.152,0.102158257327764
"Gigyf1",3.16791466124593e-06,-0.33401098170592,0.153,0.111,0.102276124838325
"Becn1",3.21888210243602e-06,-0.363290753066499,0.112,0.079,0.103921608677147
"Gcc2",3.23731737844937e-06,-0.358549708682597,0.231,0.173,0.104516791563238
"Ddx24",3.24335127566035e-06,-0.313686012344839,0.167,0.123,0.104711595934694
"Morc2a",3.31804719832118e-06,-0.270715866157365,0.122,0.087,0.107123153797799
"Tm9sf3",3.33219551161583e-06,-1.11765506659704,0.108,0.133,0.107579932092517
"BC002059",3.56056109781384e-06,-0.378459061003707,0.105,0.073,0.11495271504292
"Slc38a9",3.71356561878414e-06,-1.00712956507877,0.248,0.257,0.119892466002446
"Gigyf2",4.05619550327816e-06,-0.363677194040312,0.307,0.229,0.130954271823336
"Top3b",4.12079863661386e-06,-0.269665352229168,0.103,0.072,0.133039983983079
"Setd2",4.16745583669103e-06,-0.89344232720766,0.269,0.273,0.13454631168757
"Gm36264",4.19917289438022e-06,-0.2586686265383,0.138,0.099,0.135570296895065
"Ep300",4.39000627947234e-06,-1.05640665903702,0.195,0.212,0.141731352732765
"Kcmf1",4.46590915957811e-06,-0.391802671225074,0.262,0.197,0.144181877216979
"Stx16",4.66330951707629e-06,-0.34713062839051,0.271,0.204,0.150554947758808
"Kcnh7",4.85675008530903e-06,-0.275900310985017,0.363,0.276,0.156800176504202
"Ankrd13c",5.05516094300713e-06,-0.321002539373213,0.122,0.087,0.163205871044985
"Nfxl1",5.19460869377589e-06,-1.3008058458319,0.076,0.1,0.167707941678555
"Rc3h2",5.312742465141e-06,-0.339456905388772,0.227,0.171,0.171521890487077
"Larp4b",5.36454036269409e-06,-0.899129817815823,0.271,0.275,0.173194185609579
"Hira",5.42698133030144e-06,-0.403475081391427,0.144,0.104,0.175210092248782
"Gnai2",5.55730177565924e-06,-1.22322584815111,0.086,0.11,0.179417487827158
"Tax1bp1",5.56418142801103e-06,-0.37822381577857,0.232,0.173,0.179639597403336
"Galntl6",5.73992900916377e-06,-0.299802082163792,0.22,0.166,0.185313608060852
"Gpatch2l",5.76709709666991e-06,-1.22048301465973,0.089,0.113,0.186190729765988
"Kat2b",5.9492796305274e-06,-0.29125838687224,0.212,0.159,0.192072492871577
"Ralbp1",6.00972826807959e-06,-0.372288101987849,0.143,0.104,0.19402407713495
"Tex10",6.1255839353502e-06,-0.336201849241547,0.133,0.096,0.197764477352781
"Pex5l",6.22173201225291e-06,-0.987409047813591,0.273,0.284,0.200868618015585
"Zfp609",6.40018046458715e-06,-0.311035583841985,0.205,0.154,0.206629826299196
"9930021J03Rik",6.44680181543038e-06,-0.34845095988775,0.328,0.246,0.20813499661117
"AU040320",6.56123391113383e-06,-0.295917222375334,0.127,0.092,0.211829436820956
"Tmem245",6.56260628585143e-06,-0.397301266112241,0.222,0.166,0.211873743938713
"Tmem175",6.63304277757741e-06,-0.29996718196882,0.125,0.09,0.214147786074087
"Ank3",7.08931379168243e-06,-0.747928532387449,0.319,0.317,0.228878495764467
"Fnip1",7.46745990469277e-06,-0.766182762530469,0.37,0.353,0.241086943023006
"Psen1",7.48928234919208e-06,-1.20749200198266,0.082,0.106,0.241791480643666
"Zbtb11",7.54240092022477e-06,-0.294439601464317,0.123,0.089,0.243506413709457
"Rnf220",7.62053627805173e-06,-0.928079931616377,0.145,0.17,0.2460290137369
"2610037D02Rik",7.9273237586717e-06,-0.285283186016276,0.188,0.141,0.255933647548716
"Qser1",8.00482043146934e-06,-0.412089841493031,0.11,0.077,0.258435627629988
"Lars",8.20053168362953e-06,-0.427292207739753,0.162,0.119,0.264754165405979
"St3gal3",8.22377010386509e-06,-0.862702428564211,0.159,0.182,0.265504417803284
"Zfx",8.25208648198028e-06,-1.0762134642415,0.114,0.138,0.266418612070733
"Tmx4",8.26205725602077e-06,-0.294724128674801,0.119,0.085,0.266740518510631
"Caprin1",8.3923760424814e-06,-0.339990434385033,0.204,0.153,0.270947860531512
"Dennd1b",8.54044354128195e-06,-0.337354202461135,0.322,0.243,0.275728219730288
"Mbd1",8.58429331232443e-06,-0.281778649871437,0.108,0.076,0.277143909588394
"Sntg1",8.59626962446383e-06,-0.26104388266975,0.244,0.185,0.277530564825815
"Swt1",8.65208348689326e-06,-0.371635069445008,0.179,0.133,0.279332515374349
"Mettl15",8.67151515244363e-06,-0.341230616096693,0.273,0.206,0.279959866696643
"Zwint",9.01853683951789e-06,-0.315263410128356,0.131,0.095,0.291163461863835
"Eya4",9.09646098525811e-06,-1.00317074247956,0.131,0.155,0.293679242909058
"Tmem165",9.15388992428862e-06,-0.284386620929796,0.107,0.076,0.295533336205658
"Clstn2",9.68311742928629e-06,-0.268728063713412,0.173,0.129,0.312619446204508
"Pip5k1a",9.97536373303419e-06,-0.42997886855719,0.113,0.081,0.322054618121009
"Snx2",1.05555509566022e-05,-1.18032130764637,0.125,0.147,0.340785962633903
"Lrrc7",1.0879380586878e-05,-0.258336313211032,0.291,0.223,0.351240802247357
"Rif1",1.09654347288397e-05,-0.270942229859813,0.204,0.155,0.35401906022059
"Sec24b",1.12147782862363e-05,-0.342780533613163,0.245,0.187,0.362069116971138
"Pibf1",1.12805756817773e-05,-0.344431850613237,0.263,0.199,0.364193385886182
"Mtf2",1.14961462533155e-05,-0.313893324678817,0.192,0.144,0.371153081788292
"Taf1b",1.15906461709302e-05,-0.330264141508004,0.108,0.077,0.374204011628482
"Hook3",1.16540754978756e-05,-0.25825275413513,0.395,0.298,0.376251827448914
"Snap25",1.20725567632321e-05,-0.319587714276289,0.248,0.188,0.389762495100948
"Nisch",1.2714148553689e-05,-0.329604535260753,0.326,0.247,0.41047628605585
"Slc24a2",1.27489979050547e-05,-0.915519073948129,0.325,0.326,0.411601397364692
"BC052040",1.27971972984102e-05,-0.504117472880264,0.165,0.122,0.413157514779173
"Dicer1",1.30142769223501e-05,-0.399700330767553,0.19,0.142,0.420165930438073
"Parn",1.33382358687942e-05,-0.375973224539683,0.106,0.075,0.43062494502402
"Dalrd3",1.34533477298354e-05,-0.271210681560556,0.121,0.088,0.434341331457737
"Csnk2a2",1.3692330299294e-05,-0.373344644068334,0.158,0.117,0.442056883712708
"Epha6",1.39078983439922e-05,-0.266960939545493,0.119,0.086,0.449016498035788
"Lmbrd2",1.40610773061394e-05,-0.278140311016803,0.101,0.072,0.453961880828712
"Pdxdc1",1.42401603426303e-05,-0.29530546772579,0.157,0.117,0.459743576661818
"Elavl1",1.4508136878615e-05,-0.371728333374743,0.177,0.133,0.468395199126084
"Eif4a1",1.46515043005745e-05,-0.379837793963817,0.183,0.138,0.473023816344049
"Fam219a",1.49048704597709e-05,-0.309248959880252,0.173,0.13,0.481203742793705
"Psma1",1.50121322461911e-05,-0.311797146421488,0.118,0.086,0.48466668956828
"Itsn2",1.51422291622132e-05,-0.680971959767014,0.391,0.367,0.488866868502054
"Usp33",1.53957232693813e-05,-0.310947981096594,0.195,0.147,0.497050925751975
"Iars2",1.54553631014672e-05,-0.407741362768206,0.111,0.08,0.49897639773087
"Reep3",1.58146732235686e-05,-0.371201178829538,0.169,0.126,0.510576725022913
"Ptgds",1.60605894393678e-05,-0.858659732161546,0.188,0.208,0.518516130049991
"Phtf2",1.66516631038282e-05,-1.17115462073072,0.091,0.113,0.537598943307093
"Ilkap",1.71428098689027e-05,-0.267475161919843,0.116,0.084,0.553455616617524
"Efr3a",1.77347522148687e-05,-0.332033393831367,0.213,0.161,0.572566475257036
"Pdcd11",1.80683064240034e-05,-0.38173939666561,0.132,0.097,0.583335272898949
"Itprid2",1.83963423163109e-05,-0.31588924996482,0.198,0.15,0.593925911682096
"Med14",1.92434401682389e-05,-0.363286618295886,0.123,0.09,0.621274465831592
"Dnmbp",1.92880988792009e-05,-0.301112573153944,0.101,0.072,0.622716272315001
"Mdm4",2.02837492177985e-05,-0.418125507077543,0.366,0.275,0.654860843496624
"St6galnac3",2.12261904381672e-05,-0.940867577407636,0.154,0.176,0.685287558296226
"Mia2",2.15398179525189e-05,-0.904319355160866,0.231,0.242,0.695413022597072
"Sfi1",2.17409590974798e-05,-1.09892775623797,0.152,0.171,0.701906864462135
"Rbpj",2.20388949882195e-05,-1.7013922383424,0.146,0.164,0.711525724694667
"Xpo6",2.22718575419928e-05,-0.260608606067528,0.166,0.126,0.719046920743239
"Stxbp3",2.36885456425059e-05,-0.319955481999953,0.213,0.162,0.764784696068304
"Atl3",2.44586062168261e-05,-0.416384190298413,0.136,0.1,0.789646101710229
"Rpl6",2.44804581204699e-05,-0.389514227885591,0.121,0.088,0.79035159041937
"Atp6v1a",2.46051893418754e-05,-0.34385675601159,0.135,0.099,0.794378537902447
"Anapc5",2.47836363098435e-05,-0.276525900239475,0.166,0.125,0.800139698263297
"Map2k1",2.4817444133506e-05,-1.06822548916159,0.132,0.154,0.801231183850242
"Bmt2",2.52260878017155e-05,-0.361239721378918,0.174,0.131,0.814424244678384
"Golgb1",2.58532421150202e-05,-0.328042199430584,0.336,0.257,0.834671921683427
"Spopl",2.67817190857517e-05,-1.0185277829958,0.139,0.159,0.864647800683492
"Xiap",2.67999959015745e-05,-0.967696045200977,0.198,0.212,0.865237867682331
"Ganab",2.7294812239107e-05,-0.411484439025916,0.117,0.085,0.881213013139571
"Ccnt1",2.81871782050801e-05,-0.414930687570896,0.142,0.106,0.910023048351012
"Cpsf6",2.98939216160612e-05,-0.36255952016971,0.33,0.25,0.965125259374536
"Nsmce2",3.02319310011028e-05,-0.36760912892599,0.322,0.247,0.976037892370604
"Slc38a6",3.05381702444986e-05,-1.06088060649293,0.137,0.158,0.985924826343636
"Tsga10",3.08193050755776e-05,-0.357345670126351,0.18,0.136,0.995001264365023
"Birc2",3.21854471170896e-05,-0.364189094513929,0.116,0.085,1
"Kcnb2",3.22821154609036e-05,-0.266205266746789,0.213,0.163,1
"Eed",3.26300733615221e-05,-1.19184164560958,0.108,0.13,1
"Ilf3",3.36111123058331e-05,-0.321057018021073,0.101,0.073,1
"Ppp1r2",3.39160623786956e-05,-0.330509746939033,0.108,0.078,1
"Pdss2",3.5981828696073e-05,-0.375860520501617,0.206,0.157,1
"Snx12",3.63501290044915e-05,-0.335908450017827,0.113,0.082,1
"Scai",3.69339060310536e-05,-0.357564803499889,0.216,0.164,1
"Fbxl3",3.83513248490994e-05,-0.279336341049595,0.183,0.139,1
"Map3k1",3.83893408726627e-05,-1.13990220443806,0.082,0.103,1
"Nfatc3",4.01396222853128e-05,-0.317147455945107,0.116,0.085,1
"Ric8b",4.10861034114241e-05,-0.452547727909564,0.16,0.119,1
"Cyp4f13",4.15759421958756e-05,-0.393653086409198,0.132,0.098,1
"Rdx",4.17929560003594e-05,-0.392340297419341,0.207,0.158,1
"Flnb",4.20018953245222e-05,-0.36081069060055,0.12,0.088,1
"Ttll5",4.28766384239306e-05,-0.299483033625347,0.198,0.151,1
"Tor1aip2",4.46224793354436e-05,-0.419013813436549,0.111,0.081,1
"Cdkal1",4.94806191302606e-05,-0.308758841979095,0.427,0.324,1
"Sap130",5.05555310009237e-05,-0.361406061158934,0.133,0.099,1
"Rsu1",5.076862494455e-05,-0.949784775482188,0.153,0.172,1
"Clock",5.12480557391159e-05,-0.892990330951307,0.233,0.242,1
"Zfp704",5.32309293185028e-05,-0.969446981781654,0.096,0.118,1
"Bdp1",5.40634694928756e-05,-0.490450524842774,0.18,0.136,1
"Ambra1",5.4937607626598e-05,-0.317176369016711,0.41,0.311,1
"Xpo7",5.49510994241933e-05,-0.358046133920811,0.227,0.175,1
"Ttc13",5.50113371101806e-05,-0.368857854771709,0.11,0.08,1
"Rbl2",5.7414985897424e-05,-0.311125053585877,0.113,0.083,1
"G3bp1",5.80917720779769e-05,-0.306727668730773,0.11,0.081,1
"Frmpd4",5.96910682119775e-05,-0.303364019723173,0.251,0.194,1
"Caap1",6.01297233754491e-05,-0.354461668058855,0.123,0.091,1
"Elf2",6.05481056959903e-05,-0.932444391536615,0.185,0.201,1
"Chfr",6.42448390819875e-05,-0.306225979313933,0.148,0.112,1
"Mtm1",6.43465695744298e-05,-0.343842791778418,0.118,0.088,1
"Atp7a",6.47603093064929e-05,-1.08640819081949,0.142,0.16,1
"Eif2a",6.84087870493816e-05,-0.365596246854246,0.115,0.085,1
"Dock7",6.93978838923547e-05,-0.490592791342364,0.297,0.225,1
"Cog4",7.28996865787472e-05,-0.411456050057358,0.111,0.081,1
"Eri3",7.46973386119038e-05,-0.353832757787194,0.238,0.183,1
"Pikfyve",7.61212826498733e-05,-0.353621995139807,0.192,0.147,1
"Rsbn1",7.78511582716268e-05,-0.951918441646872,0.199,0.211,1
"Tcerg1",7.99297268293235e-05,-0.441970077715337,0.214,0.165,1
"Mier1",8.02393437279322e-05,-0.430155522765909,0.277,0.213,1
"Cd2ap",8.31496789043823e-05,-0.858615015602474,0.258,0.261,1
"Eef1a1",9.25644611735316e-05,-0.373969818457628,0.127,0.095,1
"Sec31a",9.56942081061139e-05,-0.480164311542304,0.139,0.104,1
"Camk2a",9.86242882120432e-05,-0.256146151195533,0.155,0.118,1
"Mcph1",0.000102511421568149,-0.344174975024227,0.134,0.101,1
"Wdfy1",0.000102712802782,-1.1915707715602,0.082,0.102,1
"Lpcat3",0.000102973449063408,-0.413551862392,0.145,0.109,1
"Ppig",0.00010610622411733,-0.448929768940815,0.242,0.186,1
"Zfp277",0.000107669126147491,-0.452058472938445,0.208,0.159,1
"Ube2i",0.000108573629699398,-1.02598104731319,0.108,0.128,1
"Gnl3",0.000109052473914142,-0.423549068783906,0.119,0.089,1
"Dgkh",0.000114258123080306,-0.411566916187482,0.133,0.1,1
"Kpna4",0.000116703820921269,-0.944240484600891,0.25,0.251,1
"Atm",0.000118585759136601,-0.469842887316477,0.137,0.103,1
"Kif5b",0.000122119997206667,-0.379201118676543,0.292,0.225,1
"Rin2",0.000131334019460181,-0.37192175373249,0.295,0.228,1
"Dgkz",0.000134805935632729,-0.339700133888271,0.164,0.126,1
"Cox16",0.000137357830412938,-0.387325468915331,0.365,0.282,1
"Btbd8",0.000145794234075483,-0.370131184740719,0.118,0.089,1
"Dennd6a",0.00014952875865624,-0.960577047642063,0.193,0.204,1
"Tango2",0.000149879787117595,-1.01401088334559,0.127,0.146,1
"Mettl25",0.00015316989429717,-0.399757870314787,0.131,0.099,1
"Dync1h1",0.000160326669432595,-0.340243304008334,0.22,0.172,1
"Slc30a9",0.000163835943372555,-0.450235800441267,0.207,0.16,1
"Rtn3",0.000166298036651683,-0.322199299987477,0.391,0.299,1
"Arfgef1",0.000168952966772055,-0.397438307349958,0.287,0.222,1
"Med1",0.000169957235953279,-0.457930078825927,0.115,0.086,1
"Tm9sf4",0.00017043762599446,-0.324161471123619,0.11,0.082,1
"Nsmaf",0.000174156208570323,-0.364340326401878,0.231,0.18,1
"Fer",0.000175375708632791,-0.872152784721772,0.287,0.278,1
"Ube2e1",0.000184179321342597,-0.452310657599919,0.124,0.094,1
"Pura",0.000185637224923932,-0.389409774433122,0.226,0.176,1
"Rprd1b",0.000189118387201638,-0.516586396347855,0.105,0.078,1
"Hecw1",0.000191376157741848,-0.263452022546967,0.126,0.096,1
"Atp13a3",0.00019391014787452,-0.953964454899952,0.132,0.15,1
"Pts",0.00019506129840501,-0.400912076408909,0.11,0.082,1
"Sp4",0.000200200689377828,-0.424405892857174,0.182,0.141,1
"Wdr37",0.000202098517888802,-0.983194432980323,0.174,0.187,1
"D5Ertd579e",0.000202793908724966,-0.518273090497772,0.209,0.161,1
"Zfp398",0.00021212388354753,-0.391085032533369,0.151,0.116,1
"Ino80",0.000213968868134875,-0.329731241162375,0.193,0.15,1
"Chd2",0.000216528103811884,-0.662320936972568,0.411,0.377,1
"Appbp2",0.000229280056768948,-0.393245692876392,0.164,0.127,1
"Prpf6",0.000233083135256219,-0.3152427849145,0.14,0.107,1
"Clk2",0.000234779281131249,-0.342086725858531,0.115,0.087,1
"Dennd5a",0.000235151496742528,-0.876310265474745,0.213,0.221,1
"Slit3",0.00023707314724147,-0.385018010140024,0.142,0.109,1
"Lifr",0.000241614105743672,-0.4294984098454,0.238,0.184,1
"Mon2",0.000244795106940009,-0.835642833797378,0.222,0.23,1
"Pakap",0.000245235728882457,-0.892169824617775,0.114,0.134,1
"Dnajb6",0.000250521206982316,-0.979565331990827,0.149,0.165,1
"Ybx1",0.000251683642068576,-0.391999866905123,0.128,0.098,1
"Gm16168",0.000265875925798372,-0.401538572326357,0.131,0.1,1
"Sec11c",0.000268982396280586,-1.03998630066469,0.114,0.133,1
"Nemf",0.000270345411385268,-0.370840845225132,0.257,0.201,1
"Zfp369",0.00027320360087538,-0.46050247784324,0.104,0.078,1
"Fgfr1op2",0.000286327220723559,-0.989318264797961,0.123,0.141,1
"Nkain2",0.000297864303032063,-0.830023707010402,0.484,0.44,1
"Rere",0.000298122846886912,-0.467280813951563,0.533,0.466,1
"Ppp4r3a",0.000301680916395351,-0.439214399229489,0.188,0.146,1
"Dcp1b",0.000307532075169506,-0.389000182192301,0.118,0.089,1
"Notch2",0.000309300373464142,-0.932202999456046,0.204,0.212,1
"Pcm1",0.000323934219571091,-0.381039343877338,0.377,0.29,1
"Golga4",0.000333360495270253,-0.400165685203048,0.252,0.196,1
"Tent2",0.000339776022303998,-0.958857247365668,0.202,0.211,1
"Senp6",0.000352387230100989,-0.446235837820723,0.305,0.236,1
"Thada",0.000353371458117476,-0.88822822032036,0.217,0.224,1
"Arid2",0.000357382780252232,-0.3851736880353,0.327,0.254,1
"Pspc1",0.000359144481544178,-0.428018784539686,0.192,0.15,1
"Ubc",0.000363598163597782,-0.394656031416218,0.147,0.114,1
"Cabin1",0.000365411285154614,-0.417899305303704,0.132,0.101,1
"Lcor",0.000368938841530152,-0.780524661244009,0.355,0.331,1
"Nek9",0.000371267661663844,-0.412111900601037,0.106,0.08,1
"Zfp397",0.000372456264961739,-0.42909123575349,0.106,0.08,1
"Pxk",0.000373311951087302,-1.03630553819865,0.097,0.115,1
"Hs6st3",0.000373953828835786,-0.300737192967218,0.242,0.192,1
"Smarca4",0.000375401852753189,-0.340197612045227,0.136,0.105,1
"Esf1",0.000380617893869538,-0.4729883063495,0.109,0.083,1
"Zfyve26",0.000381137170553472,-0.460589283904648,0.129,0.098,1
"Lrch3",0.000385974898235762,-0.36055482091511,0.326,0.253,1
"Derl1",0.000386077952619638,-0.261724728734658,0.105,0.079,1
"Zmym4",0.00038608394803665,-0.463551798695229,0.326,0.249,1
"Strada",0.000387568560398971,-1.06477308295671,0.129,0.146,1
"Hmgxb3",0.00039478165404124,-0.349129615124943,0.107,0.081,1
"Orc3",0.00040034417878644,-0.513745348016221,0.166,0.128,1
"Lamp2",0.000410376861320431,-0.428608014543373,0.217,0.169,1
"Nr6a1",0.000411392765020505,-0.376802856421434,0.167,0.131,1
"Col4a3bp",0.000413285784721786,-0.38755868991703,0.212,0.166,1
"Dnajc13",0.000416379400448818,-0.897546691905414,0.238,0.24,1
"Zfp326",0.000423868386785548,-0.439878398063693,0.197,0.154,1
"Rps6ka5",0.000423895676458529,-0.844333798572396,0.23,0.236,1
"Copg2",0.000427723501942104,-1.00091561378982,0.168,0.181,1
"Hjurp",0.000437258946886633,-0.464588868988351,0.158,0.122,1
"Trpc4ap",0.000440063111002189,-1.02257498981766,0.159,0.173,1
"Rbbp6",0.000441296127459278,-0.350339540364972,0.362,0.282,1
"Fra10ac1",0.000442097425035879,-0.312069701575449,0.111,0.084,1
"Acsl4",0.000447025022254768,-1.01266495440521,0.169,0.181,1
"Golga5",0.000447941225811972,-0.339900999771611,0.1,0.075,1
"Smc6",0.000451139092308973,-0.438539894617262,0.199,0.156,1
"Pcbp2",0.000451417718620906,-0.398863562134296,0.241,0.189,1
"Brd4",0.000461195588202351,-0.785421151944036,0.27,0.267,1
"Xpot",0.000463384622466058,-0.399387580322589,0.114,0.087,1
"Bmpr2",0.00046539965919668,-0.460799419143621,0.28,0.217,1
"Zfr",0.000466122602996969,-0.307575461370429,0.43,0.332,1
"Atxn1",0.000466524590691414,-0.63159799282641,0.441,0.401,1
"Hspa5",0.000467511071300182,-0.480967659479227,0.1,0.075,1
"Fubp1",0.000486909969143061,-0.364345838873382,0.343,0.265,1
"Nlk",0.000487809355685163,-0.712853406516868,0.339,0.323,1
"Aqr",0.000490622375248017,-0.481964776015412,0.129,0.099,1
"Acvr2a",0.000491787444380756,-1.15230086668766,0.092,0.109,1
"Tut4",0.00050007147470034,-0.731107937364654,0.293,0.288,1
"Prpf38b",0.000504904141768652,-0.865006126697396,0.227,0.232,1
"Pum1",0.000511364989226751,-0.404421267621091,0.289,0.226,1
"Prex1",0.000514594696127367,-0.314074071343342,0.372,0.292,1
"Pde1a",0.000528402427478162,-0.314309089466151,0.155,0.121,1
"Phf20l1",0.000542128715582019,-0.253800217935068,0.501,0.387,1
"Sec62",0.000551364359311668,-0.332706305202802,0.25,0.198,1
"Cdk13",0.000566406104458664,-0.755383497330987,0.324,0.307,1
"Ddx50",0.000570043685068503,-0.38281432943767,0.24,0.189,1
"Csnk2a1",0.000575940808911212,-0.5048746387637,0.244,0.189,1
"Phc3",0.000582996899611768,-0.413290192770667,0.249,0.196,1
"Tra2a",0.000597425271803639,-0.282641567816424,0.476,0.365,1
"Zfp644",0.000621104841357969,-0.810215525444597,0.289,0.282,1
"Plekha5",0.000629076512133698,-0.300050376206365,0.224,0.178,1
"Elf1",0.000629987750924178,-1.00674431772528,0.168,0.179,1
"Safb",0.000636209753930666,-0.351723380256662,0.293,0.231,1
"Zmynd11",0.000637384122618416,-0.370157545539908,0.394,0.305,1
"Sipa1l3",0.000642604879198483,-0.377747503342407,0.123,0.095,1
"Ikzf5",0.000646991929655007,-0.502726047797567,0.113,0.086,1
"Cstf3",0.000652268464320816,-0.3995051539636,0.228,0.181,1
"Gm50021",0.000704531827029643,-0.413005667768498,0.158,0.124,1
"Ppp1cb",0.000709754358984507,-0.415496497966722,0.17,0.134,1
"Brk1",0.000726961455372732,-1.05971182947295,0.085,0.102,1
"Ppt1",0.0007310812639516,-1.04613838326963,0.127,0.142,1
"Usp15",0.000746686670819345,-0.752463423354076,0.324,0.307,1
"Rbm41",0.00077283424047905,-0.415522667948862,0.11,0.084,1
"Cntnap5a",0.000778927907965133,-0.284614845627678,0.126,0.098,1
"Klhl2",0.000784190051194172,-0.403934579964734,0.221,0.174,1
"Fam114a2",0.000808120262763593,-0.971912971083076,0.116,0.132,1
"Micu1",0.000827025518444094,-0.391573500380898,0.189,0.15,1
"Memo1",0.000831857254908783,-0.419651683116012,0.207,0.162,1
"Ufl1",0.000838248963193026,-0.439621823607747,0.164,0.129,1
"Lemd3",0.000852105986676765,-1.10882885312532,0.086,0.102,1
"Iws1",0.000867340642933679,-0.328560016017449,0.107,0.083,1
"Csde1",0.000875719197212045,-0.442853395715226,0.257,0.202,1
"Sumo1",0.000896759234341087,-0.508085729911304,0.124,0.096,1
"Taz",0.000907591391053167,-0.359431053546,0.15,0.118,1
"Bach2",0.00092643817511337,-0.293749672315855,0.589,0.449,1
"Rab24",0.000934859611368316,-0.535494145317786,0.127,0.098,1
"Snhg11",0.000937226334184434,-0.300755645354709,0.393,0.313,1
"E130308A19Rik",0.000949270065853093,-0.952015900711542,0.128,0.143,1
"Ik",0.000965204052190789,-0.444103505015369,0.124,0.097,1
"Kcnt2",0.00099903474994532,-0.381250118961357,0.13,0.102,1
"Bnip2",0.00103571960542276,-1.05400377102064,0.117,0.132,1
"Gon4l",0.00104213858637293,-0.403616151272566,0.219,0.174,1
"Bcas1",0.00106068198640147,-0.76615721702086,0.085,0.102,1
"Grin2a",0.00106455473649361,-0.345964581593628,0.228,0.181,1
"Cops5",0.00107553770305385,-0.305125065321609,0.122,0.095,1
"Rasa3",0.00109362083976246,-0.402943783237702,0.256,0.203,1
"Ufsp2",0.00111434678422638,-1.30862471058172,0.093,0.108,1
"Sugt1",0.00111548537198939,-0.280179235567095,0.105,0.082,1
"Wwox",0.00111799817545145,-0.341988477298269,0.481,0.378,1
"Rngtt",0.00113926716297937,-0.425933751837389,0.234,0.185,1
"Cacna1a",0.00116137864805988,-0.887557106070997,0.182,0.191,1
"Dlc1",0.00117093895441827,-0.560820390112872,0.279,0.217,1
"Rb1cc1",0.00118226957810584,-0.443779397695367,0.323,0.252,1
"Umad1",0.00118708695566679,-0.435290435780238,0.227,0.18,1
"Atp11c",0.00121104662767455,-0.993718620796995,0.173,0.182,1
"Srcap",0.00122879338321585,-0.521046578022161,0.164,0.129,1
"Reep5",0.00122881923261385,-0.370086827456226,0.109,0.084,1
"Cramp1l",0.00123656456177813,-0.377938858046426,0.137,0.108,1
"Rab1a",0.0012496721302749,-1.1061947378062,0.124,0.138,1
"Top1",0.00128054054792265,-0.414057811968624,0.306,0.241,1
"Mapk8",0.00128095053741343,-0.459694953724314,0.168,0.132,1
"Chd8",0.00130372608624171,-0.433500594763127,0.21,0.167,1
"Rrnad1",0.00138026500354349,-0.404172317248477,0.103,0.08,1
"Xrn1",0.00138455815538494,-0.467181910395392,0.307,0.24,1
"Arhgef40",0.00138831505648565,-0.525237212365252,0.155,0.122,1
"Ppp4r3b",0.00145816762267443,-0.458342064305563,0.234,0.185,1
"Plaa",0.00146036910742826,-0.425393712540281,0.108,0.084,1
"Arf4",0.00149554744081102,-0.433342109915964,0.127,0.1,1
"Lrig2",0.00151001044456808,-0.356304048010244,0.138,0.109,1
"Srsf4",0.00152170859761228,-0.52152477983034,0.173,0.136,1
"Pias1",0.0015248652454187,-0.390904888226734,0.408,0.316,1
"Dnajc19",0.00153125474713659,-0.292458544263073,0.139,0.111,1
"Pde8a",0.00154378880858415,-0.373809236099639,0.146,0.115,1
"Fbxw7",0.00154758282612191,-0.844697525808753,0.187,0.197,1
"Birc6",0.00154994432936078,-0.293183370011495,0.438,0.34,1
"Srsf6",0.00155953855125681,-0.371072600153726,0.292,0.233,1
"Rab12",0.00156870826818093,-0.504050336633083,0.124,0.097,1
"Rnf115",0.00156908984429254,-0.467130275829588,0.128,0.1,1
"Ttc17",0.00160796130820184,-0.470533434745517,0.24,0.19,1
"Pogz",0.00161686380891011,-0.464293179103656,0.139,0.109,1
"Fxr1",0.00181633959655344,-0.435324719240778,0.278,0.22,1
"Ltn1",0.00185468872669957,-0.390301137360688,0.119,0.094,1
"Eif2ak4",0.00185892735211482,-0.418868960261127,0.148,0.117,1
"Dph6",0.00186242645297344,-1.1648651030265,0.092,0.107,1
"Dek",0.00188939062443149,-1.09391020397018,0.086,0.101,1
"Erc2",0.00189519229495512,-0.325557310356176,0.301,0.241,1
"Ryr2",0.00194879382159734,-0.337170051626015,0.208,0.166,1
"Tmeff2",0.002008846732647,-1.00757160293601,0.296,0.29,1
"Wac",0.00202588124816676,-0.38384680807211,0.361,0.283,1
"Opa1",0.00203139453626788,-0.505764359757704,0.186,0.147,1
"Tnrc18",0.00206840260610991,-0.523530183065779,0.207,0.163,1
"Cdyl",0.00207183540868125,-1.07308454851079,0.097,0.112,1
"Rims1",0.00207671651646104,-0.357457861653242,0.285,0.228,1
"Cntnap2",0.00210768985267736,-0.355177334350733,0.393,0.31,1
